drop
0.7157157157157157
0.385
0.159
0.115
0.089
0.077
0.073
0.091
0.073
0.052
0.054
0.114
0.028
0.057
0.043
0.049
0.037
0.046
0.032
0.067
0.048
0.037
0.04
0.049
0.038
0.058
0.068
0.05
0.048
0.075
0.036
0.039
0.026
0.029
0.061
0.022
0.044
0.048
0.036
0.022
0.011
0.025
0.052
0.075
0.025
0.025
0.011
0.022
0.014
0.026
0.032
0.037
0.03
0.073
0.014
0.023
0.018
0.016
0.016
0.025
0.017
0.015
0.027
0.028
0.022
0.024
0.03
0.014
0.018
0.017
0.022
0.014
0.025
0.01
0.017
0.023
0.026
0.009
0.019
0.029
0.01
0.005
0.018
0.01
0.005
0.007
0.014
0.013
0.016
0.006
0.007
0.002
0.0
0.008
0.001
0.005
0.009
0.004
0.004
0.016
