drop
0.8718718718718719
0.764
0.611
0.317
0.226
0.209
0.211
0.231
0.192
0.147
0.101
0.083
0.122
0.043
0.089
0.173
0.032
0.054
0.033
0.045
0.031
0.038
0.015
0.03
0.032
0.057
0.045
0.036
0.022
0.079
0.017
0.031
0.024
0.022
0.005
0.021
0.047
0.031
0.024
0.022
0.024
0.023
0.043
0.042
0.043
0.034
0.03
0.031
0.027
0.012
0.032
0.033
0.028
0.03
0.037
0.024
0.03
0.022
0.022
0.019
0.024
0.024
0.028
0.023
0.033
0.035
0.03
0.034
0.031
0.027
0.031
0.042
0.042
0.035
0.015
0.021
0.026
0.024
0.025
0.032
0.032
0.026
0.039
0.041
0.005
0.031
0.025
0.017
0.008
0.005
0.012
0.007
0.005
0.011
0.002
0.012
0.002
0.003
0.002
0.009
