drop
0.8648648648648649
0.602
0.202
0.121
0.085
0.069
0.075
0.057
0.05
0.043
0.039
0.087
0.043
0.033
0.02
0.048
0.031
0.045
0.045
0.043
0.026
0.021
0.026
0.032
0.025
0.034
0.034
0.026
0.013
0.038
0.018
0.027
0.024
0.028
0.019
0.011
0.033
0.024
0.019
0.026
0.022
0.031
0.044
0.07
0.021
0.025
0.023
0.042
0.034
0.032
0.039
0.047
0.04
0.067
0.024
0.038
0.04
0.03
0.033
0.041
0.034
0.035
0.035
0.056
0.035
0.044
0.057
0.021
0.029
0.035
0.037
0.036
0.037
0.044
0.043
0.033
0.047
0.028
0.035
0.055
0.036
0.021
0.035
0.033
0.026
0.033
0.037
0.039
0.043
0.026
0.015
0.021
0.018
0.026
0.016
0.017
0.018
0.014
0.011
0.029
