reward,reward_accumulate
-79.62513213213217,-79.62513213213217
-29.642951975987998,-69.43560180090049
-3.8443017672557542,-50.12698532844291
-3.454945736434109,-41.04705101275332
-1.6432756551310257,-34.479274254851006
-0.8386974495749291,-29.570468078013032
-1.285582797542511,-26.631094727818247
-1.0443255406925862,-24.346117264658098
-0.669429492165796,-22.31012201355705
-0.3567882788278829,-20.435674967496723
-0.322423856714247,-18.900141285571394
-0.45991824318693186,-17.784916493041024
-0.24533941072390172,-16.662080160012216
-0.19880391456532628,-15.670650475033833
-0.1667207147143143,-14.792591506100322
-0.1407974873429591,-14.008794237139735
-0.18182404847343975,-13.366523089593422
-0.175096505361409,-12.79899372187335
-0.1617657771461657,-12.287092794357518
-0.17979463973198653,-11.852502075103658
-0.16261564836420783,-11.450685985046803
-0.16648429474066997,-11.096660893676875
-0.09669807382929688,-10.71087447280306
-0.12650139589149542,-10.391070836284742
-0.0863329733189327,-10.061744349773889
-0.1681153505904071,-9.842854648255603
-0.19024023111967087,-9.668531204859342
-0.12220611450408952,-9.445420300724937
-0.08491868685127081,-9.20462360771053
-0.23278695956531878,-9.130579552651668
-0.0884132713958515,-8.924448498338572
-0.13436051126597703,-8.779911278477371
-0.07763038273887096,-8.591475681081159
-0.10389352628018471,-8.442671313862098
-0.07900317151918626,-8.28044841281171
-0.06401675046529076,-8.114446317953199
-0.11517881564366597,-8.010309846211978
-0.08740232637700995,-7.886908997605119
-0.06751050026923763,-7.752185876560864
-0.09881227030675772,-7.657188654716306
-0.05507280665382078,-7.5254962072244975
-0.05629084025810143,-7.402604300102316
-0.11296669689992773,-7.34341340496284
-0.16878094956703538,-7.345294802154536
-0.07794555434565222,-7.260007955732305
-0.06584614882932237,-7.168024413574168
-0.052011978978276106,-7.067521989829528
-0.08460417925373445,-7.004883060063708
-0.06157052184738468,-6.923493867221738
-0.060855017100342024,-6.845876237524706
-0.10131084923233781,-6.812951587285989
-0.0807686878593819,-6.762699455758725
-0.09743410253023652,-6.732533047793305
-0.11312652086149749,-6.720980721865159
-0.04086514300260001,-6.639643993527092
-0.07080051429489817,-6.591877319237787
-0.057183933051457074,-6.533412252846482
-0.0586944774909912,-6.479459749305965
-0.07478867438431153,-6.444425210596731
-0.058056067601126665,-6.395072401206629
-0.0704612698568829,-6.360694699913051
-0.06843213600219354,-6.326533331182697
-0.08413058937443448,-6.310241162558075
-0.07586087282613788,-6.287502976608949
-0.065870982630502,-6.25664165602542
-0.07593716571463206,-6.237779784542132
-0.09632664666636818,-6.24100385080369
-0.08410241327078337,-6.233325445962388
-0.06366441542631057,-6.206650502181146
-0.053373233903341456,-6.17135603365758
-0.06715084719503094,-6.15158514908657
-0.06422457256350789,-6.130369852359021
-0.057554898012301535,-6.103945930766138
-0.03995009392018816,-6.06140915417772
-0.05645028600381336,-6.037039573860936
-0.037644074264135075,-5.995247871682473
-0.06122149638306993,-5.9786079949089785
-0.037891075526609294,-5.9398492672982535
-0.06024620564817276,-5.924906555779146
-0.04281677270965889,-5.893661070763345
-0.023648094420918798,-5.844547019098961
-0.01218290466956914,-5.785454090903508
-0.031311895324040065,-5.747060880251533
-0.02093995166609126,-5.699582625983605
-0.012804491817550796,-5.645332415675443
-0.018815683903301218,-5.598503936092252
-0.020132323360038618,-5.554284899826407
-0.01741855021079785,-5.508585858930194
-0.022660827649748874,-5.469351767997372
-0.01982424249158325,-5.428404760052869
-0.014161243530148694,-5.382912548489526
-0.0017270296416265387,-5.326129023141535
-0.006696749427413199,-5.275554952203772
-0.012100713837381245,-5.231532143958966
-0.0033402772660764855,-5.179803082137698
-0.008608423004406299,-5.134454660986053
-0.011521108465035722,-5.093042701471147
-0.009221328789069269,-5.050293676466085
-0.0097090980716977,-5.008989191810016
-0.018835768357683566,-4.97773456734567
