drop
0.8038038038038038
0.716
0.634
0.743
0.832
0.768
0.596
0.581
0.568
0.424
0.289
0.306
0.301
0.309
0.294
0.297
0.289
0.306
0.315
0.345
0.332
0.312
0.305
0.289
0.342
0.39
0.395
0.347
0.358
0.307
0.313
0.329
0.328
0.525
0.476
0.573
0.481
0.368
0.374
0.481
0.641
0.686
0.741
0.51
0.446
0.336
0.299
0.299
0.299
0.323
0.402
0.319
0.294
0.307
0.287
0.293
0.37
0.555
0.724
0.673
0.379
0.468
0.456
0.415
0.381
0.368
0.384
0.355
0.371
0.369
0.363
0.379
0.396
0.397
0.417
0.418
0.498
0.477
0.466
0.448
0.419
0.415
0.384
0.381
0.356
0.416
0.284
0.282
0.296
0.346
0.282
0.275
0.337
0.388
0.29
0.289
0.282
0.283
0.641
0.412
