reward,reward_accumulate
-18.340669669669655,-18.340669669669655
-6.619224112056027,-15.784971485742824
-2.794465155051686,-13.316025008336062
-1.9494041010252554,-11.935590397599352
-1.1369745949189851,-10.684969393878736
-0.7084604100683446,-9.612304717452867
-0.7519398485497933,-8.990861980282844
-0.5359853731716466,-8.402849106138214
-0.46504022669185496,-7.934135681742371
-0.4697700770077003,-7.610412841284093
-0.43286235112282845,-7.351356577870693
-0.5171767647303945,-7.255869239103226
-0.6017585198861458,-7.299441033925659
-0.38664933209514873,-7.164664476033985
-0.2840156677111801,-6.9710040002666585
-0.27897837364835254,-6.814267391711951
-0.27275092652508975,-6.686155479734063
-0.2473498527695983,-6.562031612867346
-0.2554869203642296,-6.472130270014176
-0.2446735836791835,-6.393181159057916
-0.2763771131958665,-6.365106576503601
-0.1768864948406746,-6.252656893495094
-0.16744480194791075,-6.148235227618534
-0.4330762531772168,-6.325124338514043
-0.3883358534341383,-6.460445097803865
-0.19589699603830915,-6.407853878995297
-0.1952665283899404,-6.365783695692374
-0.13099599985713783,-6.269422157934148
-0.16799706886444374,-6.221224800855134
-0.17197909930331032,-6.185822827427509
-0.13517687667344105,-6.121450595180416
-0.12585408919028726,-6.056003375105407
-0.20704733476772047,-6.079529894845235
-0.5805600164710722,-6.481274949263154
-0.43936535329580934,-6.735455727306443
-0.225589071918664,-6.773943609544665
-0.1792390875429066,-6.770098191842979
-0.10578331008710747,-6.697716334640341
-0.13868014564476022,-6.664655760404065
-0.122857771444286,-6.620892972324264
-0.0826509670967585,-6.5420548062147255
-0.12799245220124286,-6.514280340008053
-0.11725051745389423,-6.480032442614864
-0.11392456646741973,-6.4466801972771375
-0.062152958954643504,-6.365570412675773
-0.07880640883497472,-6.30599184764879
-0.052172939849784036,-6.22399189344447
-0.05193168607679327,-6.146254380299527
-0.049191738606910354,-6.070009796118235
-0.06604168083361672,-6.014648852976995
-0.04732732014353222,-5.94403956940326
-0.05624731244831637,-5.885976230312066
-0.04552782127964677,-5.820445800864114
-0.061503453767662336,-5.774161225207816
-0.036305496463572055,-5.705480063273812
-0.04777187092626655,-5.651366542259617
-0.0402936893629713,-5.5925117107317
-0.04219772754702669,-5.538285160088892
-0.03433912439193885,-5.478753453448287
-0.03892568209470161,-5.426365056084195
-0.03914728110296888,-5.37655407465688
-0.0333765383312634,-5.323210600170883
-0.04424268639184754,-5.2829565389926065
-0.058022109720464426,-5.258431162986849
-0.032176956568562634,-5.209707933968144
-0.041897801481840614,-5.172669570751
-0.10729766115912179,-5.20276205615002
-0.2729193370490739,-5.399169061309648
-0.2919144770214062,-5.612833577298152
-0.1463662909470133,-5.67901538593402
-0.032451062691023824,-5.631479189847686
-0.031097126348977062,-5.584360241114393
-0.037532514144029375,-5.545393621830378
-0.03199695941837052,-5.502451816916387
-0.026084534460459465,-5.455169348924583
-0.024639034724141123,-5.408028895116976
-0.02325282146521383,-5.36104666294362
-0.023185745971102192,-5.315500160258416
-0.027579792149267687,-5.275794288535256
-0.03825815322691535,-5.248104188802316
-0.017467388486277605,-5.200779367646468
-0.015589934023585657,-5.152944389565679
-0.02012195327654548,-5.11098192749306
-0.02070791318944274,-5.070844093382021
-0.01224835586301015,-5.023434758055936
-0.012726729380574191,-4.977748776148524
-0.022197519511718507,-4.942730134829109
-0.018959215445630076,-4.905521324105934
-0.022282250362363625,-4.872684738030744
-0.02177859753997267,-4.84032179246434
-0.017593072451345615,-4.804723931032187
-0.014038967814867555,-4.766537071055096
-0.012318992677340612,-4.727602425832518
-0.01853370780540218,-4.695841955765475
-0.01183404035831956,-4.658245560479574
-0.01629528432587838,-4.6260169480932065
-0.017000422684769943,-4.595325982742085
-0.01818608353146462,-4.566620506331694
-0.01417901190921121,-4.534671572440126
-0.020106671066710657,-4.509431074310744
