energy
1.5989279279279276
2.870829000000001
3.206601000000002
2.789667000000001
2.6937360000000012
2.772053999999999
2.692827000000004
2.7043470000000025
2.685897000000001
2.6312310000000014
2.737052999999999
2.627604000000001
3.0262590000000014
2.6537040000000007
2.5509510000000017
2.5233750000000015
2.738493
2.5330500000000025
2.955996000000004
2.869227000000001
2.876643000000002
2.7703260000000003
2.772063000000001
1.628397
2.9800080000000015
2.754126
2.7440010000000017
2.7357569999999987
2.7637469999999986
2.7782009999999984
2.7753480000000015
2.4862050000000027
2.309355000000002
1.2504599999999986
2.1813480000000007
2.988981
2.9066670000000046
2.4366600000000016
2.5653870000000008
2.5121880000000005
2.372607
2.343555000000003
2.5766550000000015
2.7365670000000013
2.410821000000003
2.378016000000003
2.255076000000001
2.0226689999999996
2.003345999999999
1.9080180000000004
1.838646
1.887804
1.8799289999999993
1.8641250000000007
1.7997659999999995
1.7851770000000002
1.721699999999998
1.9144260000000006
1.9339740000000003
1.8025020000000003
1.728944999999999
1.7043119999999996
1.8972449999999998
1.9203569999999994
1.789470000000001
1.7492129999999992
1.2168360000000005
1.351242
2.3258070000000046
2.782494000000001
1.7079929999999994
1.8109619999999982
1.8288359999999984
1.750742999999999
1.8643139999999991
1.6545420000000024
1.635444
1.758465
1.7717759999999976
1.8976139999999995
1.8688410000000002
1.9633589999999996
1.8511019999999985
1.8154440000000016
1.747098
1.7374859999999992
1.755161999999998
1.7863919999999998
1.7650979999999998
1.721052000000001
1.7399519999999997
1.7245709999999987
1.7676539999999992
1.77615
1.7672219999999987
1.766330999999999
1.767024
1.6902180000000018
1.8577079999999992
1.8556469999999994
