drop
0.8448448448448449
0.541
0.294
0.286
0.19
0.118
0.17
0.123
0.119
0.146
0.144
0.218
0.276
0.179
0.129
0.14
0.138
0.139
0.138
0.144
0.187
0.101
0.099
0.465
0.368
0.159
0.168
0.092
0.148
0.161
0.115
0.121
0.263
0.928
0.676
0.292
0.225
0.123
0.183
0.162
0.096
0.192
0.165
0.156
0.066
0.107
0.057
0.07
0.067
0.114
0.075
0.097
0.073
0.117
0.057
0.09
0.075
0.073
0.052
0.073
0.079
0.065
0.09
0.133
0.062
0.096
0.332
0.867
0.896
0.403
0.076
0.068
0.091
0.077
0.052
0.058
0.055
0.05
0.067
0.103
0.026
0.015
0.039
0.044
0.014
0.017
0.056
0.042
0.058
0.059
0.041
0.027
0.018
0.046
0.017
0.038
0.042
0.052
0.026
0.055
