drop
0.8768768768768769
0.438
0.255
0.259
0.232
0.153
0.173
0.149
0.241
0.137
0.234
0.285
0.222
0.145
0.143
0.17
0.171
0.187
0.201
0.183
0.222
0.153
0.154
0.172
0.169
0.218
0.186
0.218
0.165
0.162
0.192
0.164
0.197
0.134
0.187
0.181
0.146
0.157
0.172
0.171
0.114
0.175
0.216
0.205
0.148
0.143
0.143
0.213
0.155
0.202
0.163
0.239
0.179
0.213
0.186
0.196
0.197
0.123
0.154
0.167
0.146
0.164
0.22
0.193
0.194
0.163
0.188
0.214
0.205
0.15
0.173
0.172
0.17
0.135
0.178
0.122
0.093
0.197
0.199
0.235
0.128
0.163
0.134
0.169
0.113
0.114
0.183
0.156
0.203
0.168
0.166
0.154
0.123
0.178
0.16
0.16
0.166
0.181
0.17
0.201
