drop
0.5835835835835835
0.109
0.063
0.07
0.056
0.038
0.041
0.029
0.044
0.03
0.042
0.035
0.018
0.035
0.037
0.029
0.023
0.029
0.023
0.038
0.03
0.049
0.02
0.028
0.024
0.035
0.076
0.889
0.881
0.778
0.721
0.866
0.796
0.69
0.668
0.614
0.57
0.606
0.743
0.752
0.66
0.591
0.681
0.587
0.147
0.074
0.064
0.053
0.031
0.04
0.045
0.042
0.031
0.138
0.036
0.059
0.034
0.032
0.029
0.06
0.033
0.018
0.03
0.035
0.051
0.041
0.08
0.069
0.028
0.022
0.025
0.021
0.037
0.029
0.036
0.027
0.021
0.029
0.029
0.048
0.025
0.018
0.035
0.019
0.013
0.022
0.027
0.021
0.03
0.014
0.011
0.006
0.006
0.012
0.003
0.015
0.017
0.018
0.008
0.026
