drop
0.6946946946946947
0.133
0.036
0.047
0.03
0.036
0.023
0.03
0.033
0.017
0.019
0.038
0.017
0.011
0.017
0.015
0.021
0.032
0.014
0.033
0.027
0.031
0.023
0.028
0.015
0.03
0.047
0.02
0.031
0.05
0.027
0.029
0.018
0.027
0.033
0.032
0.033
0.028
0.014
0.032
0.021
0.024
0.047
0.054
0.028
0.032
0.022
0.027
0.038
0.04
0.04
0.034
0.049
0.065
0.023
0.035
0.056
0.032
0.025
0.042
0.026
0.041
0.041
0.051
0.026
0.038
0.065
0.03
0.026
0.026
0.035
0.033
0.055
0.034
0.041
0.026
0.027
0.044
0.044
0.05
0.025
0.015
0.018
0.016
0.015
0.017
0.026
0.02
0.021
0.021
0.011
0.008
0.012
0.016
0.007
0.019
0.004
0.007
0.01
0.029
