drop
0.8728728728728729
0.711
0.45
0.259
0.227
0.197
0.221
0.153
0.153
0.116
0.153
0.178
0.089
0.082
0.086
0.133
0.158
0.207
0.883
0.279
0.096
0.102
0.091
0.09
0.06
0.085
0.081
0.06
0.037
0.094
0.038
0.055
0.041
0.072
0.038
0.028
0.066
0.079
0.061
0.049
0.043
0.047
0.088
0.101
0.061
0.059
0.059
0.046
0.047
0.038
0.063
0.068
0.067
0.109
0.056
0.05
0.059
0.059
0.06
0.059
0.025
0.06
0.071
0.056
0.063
0.065
0.072
0.07
0.053
0.051
0.057
0.045
0.054
0.06
0.075
0.045
0.037
0.055
0.038
0.055
0.011
0.008
0.015
0.011
0.004
0.006
0.02
0.014
0.026
0.014
0.01
0.007
0.002
0.01
0.0
0.011
0.011
0.009
0.012
0.022
