reward,reward_accumulate
-92.22254254254254,-92.22254254254254
-32.805345172586314,-78.89354927463728
-12.052397132377472,-64.63932777592527
-7.378136784196038,-55.85359164791202
-5.273838767753548,-49.9544774954991
-3.1320026671111854,-44.759346057676254
-3.245698385483634,-41.60993856265183
-2.523155019377415,-38.93120102512815
-2.7578855428380944,-37.3629168796533
-1.9334780478047813,-35.55972957295733
-1.8461955632330176,-34.1729285389581
-2.6235549629135733,-33.94850212517711
-1.9970233094853456,-33.33390130009995
-1.2538884920351416,-32.20662675905418
-1.0214344289619326,-31.080809587305826
-1.1407749859366194,-30.27891255703483
-1.0281467145126162,-29.52584199070532
-1.440582699038832,-29.326009000500022
-1.059883309647871,-28.842336912468998
-0.8892226611330543,-28.289370618530857
-1.006832801561977,-27.949026382208658
-0.7291274603391081,-27.407685803900126
-0.8577332927518573,-27.07372877081612
-0.807230467936164,-26.75284020167503
-0.783016040641624,-26.4656998279931
-0.8103965921766211,-26.258145736374452
-0.7965783547538777,-26.082164154227915
-0.7479831065395185,-25.898608128861703
-0.5948740301389696,-25.600395910203734
-0.5091052701756735,-25.25612620420673
-0.5837002483951096,-25.025086422142593
-0.5237458670583461,-24.766773899184294
-0.6323707385072266,-24.648613594351268
-0.4270616194593962,-24.35069466749013
-0.5279240549729985,-24.18286471042021
-0.873652268118557,-24.384752076446464
-0.43268609962431437,-24.158373010081263
-0.48042924813810883,-24.003038869443852
-0.4785687068899197,-23.866129259724545
-0.40677151928798183,-23.676232630815708
-0.29124127417741874,-23.389990731481205
-0.383172718398057,-23.21624564870588
-0.5054132886811313,-23.1817336914812
-0.45091229346121436,-23.105776426736966
-0.3332862730282899,-22.925589590879802
-0.29179162590491164,-22.718987999739127
-0.30372137705057534,-22.539316368433408
-0.34013629450613553,-22.40987378903733
-0.33130084287434436,-22.28382093512119
-0.365237324746494,-22.203372927458624
-0.3446774838722332,-22.11268162120837
-0.34350510586742006,-22.0309346718208
-0.30589360176607144,-21.921142417781667
-0.3887765143798957,-21.903964332673045
-0.3050824014982092,-21.81078559610197
-0.3320309291237337,-21.753331255915537
-0.3221210021228445,-21.693808172073474
-0.25417852031931626,-21.573949068087668
-0.2762794284648887,-21.484562145121426
-0.2643694394906585,-21.390849580826718
-0.23859002606600094,-21.27876419285602
-0.2330335650575014,-21.168586348167352
-0.29141946697566595,-21.123991174463548
-0.3225556493070194,-21.11647930436462
-0.27906112401729183,-21.070666517946925
-0.24002754587190742,-20.991436703586928
-0.2771363751697782,-20.955263377065823
-0.26462192091060077,-20.91171512816417
-0.2761827562718298,-20.88482515688687
-0.21953437906255804,-20.806000628580975
-0.2425343314694574,-20.755488570262113
-0.2434410200141666,-20.71065491187436
-0.22809300127399001,-20.655036425157096
-0.205700509466344,-20.581611048798543
-0.21066611554820727,-20.51785202469429
-0.1915272437795233,-20.43940397900036
-0.1710562864452789,-20.345010013117694
-0.2509024474672746,-20.335075654816738
-0.2297553260167851,-20.307421701541177
-0.2779336866710828,-20.331509443868704
-0.14668132939912862,-20.227181384956047
-0.17906013487969383,-20.159565567873447
-0.14768370703261502,-20.064360016386406
-0.17084487910570356,-19.996340623103357
-0.11527952093554061,-19.876366310192576
-0.12844079582320753,-19.773683880045798
-0.17675084771089355,-19.723148392510957
-0.15609091012397872,-19.655110069433334
-0.17832757671434535,-19.612591231362902
-0.16150233891487684,-19.556173468594867
-0.1663609929779449,-19.507629094826008
-0.15275756258220213,-19.448344905923673
-0.12087249325261588,-19.360093162292856
-0.15897276566772012,-19.31310529899334
-0.13052183707196943,-19.240329150833933
-0.16133454515151197,-19.201241512933176
-0.14957659357312988,-19.15286512232161
-0.15893610138878975,-19.116361830223532
-0.16794832271033025,-19.091213638522387
-0.1802072020720205,-19.080506795068757
