drop
0.8488488488488488
0.923
0.934
0.919
0.872
0.615
0.641
0.502
0.668
0.47
0.427
0.284
0.261
0.269
0.264
0.461
0.27
0.22
0.167
0.183
0.125
0.119
0.145
0.168
0.142
0.169
0.149
0.135
0.081
0.123
0.113
0.133
0.088
0.087
0.22
0.189
0.129
0.152
0.169
0.217
0.198
0.12
0.155
0.205
0.113
0.132
0.103
0.119
0.076
0.139
0.09
0.116
0.109
0.142
0.069
0.134
0.09
0.107
0.12
0.171
0.148
0.116
0.091
0.097
0.095
0.108
0.128
0.089
0.066
0.061
0.093
0.159
0.092
0.116
0.086
0.103
0.069
0.038
0.053
0.069
0.062
0.051
0.08
0.104
0.039
0.045
0.075
0.091
0.128
0.046
0.043
0.038
0.036
0.059
0.018
0.046
0.04
0.055
0.069
0.151
