drop
0.7227227227227228
0.102
0.054
0.038
0.054
0.037
0.017
0.033
0.045
0.015
0.023
0.029
0.016
0.013
0.016
0.016
0.021
0.012
0.017
0.02
0.021
0.027
0.005
0.024
0.012
0.028
0.028
0.027
0.013
0.043
0.017
0.013
0.019
0.025
0.026
0.01
0.023
0.022
0.015
0.012
0.01
0.014
0.034
0.048
0.033
0.021
0.01
0.019
0.02
0.031
0.036
0.038
0.024
0.073
0.024
0.028
0.023
0.013
0.022
0.026
0.027
0.026
0.046
0.037
0.025
0.037
0.038
0.035
0.015
0.015
0.024
0.022
0.037
0.03
0.027
0.031
0.02
0.023
0.025
0.031
0.019
0.014
0.028
0.021
0.014
0.021
0.042
0.02
0.033
0.017
0.021
0.015
0.006
0.018
0.002
0.015
0.014
0.015
0.013
0.027
