drop
0.7617617617617618
0.278
0.141
0.074
0.068
0.064
0.073
0.047
0.023
0.017
0.025
0.059
0.019
0.029
0.033
0.035
0.04
0.05
0.039
0.036
0.026
0.034
0.021
0.034
0.015
0.056
0.047
0.035
0.036
0.061
0.034
0.033
0.038
0.033
0.044
0.025
0.027
0.025
0.037
0.029
0.023
0.037
0.058
0.067
0.026
0.045
0.035
0.032
0.026
0.059
0.05
0.045
0.059
0.071
0.033
0.047
0.033
0.022
0.021
0.039
0.024
0.023
0.049
0.053
0.045
0.036
0.064
0.076
0.044
0.035
0.03
0.041
0.037
0.05
0.04
0.05
0.027
0.032
0.047
0.058
0.019
0.027
0.037
0.026
0.01
0.013
0.034
0.01
0.033
0.018
0.019
0.008
0.012
0.025
0.005
0.017
0.012
0.016
0.018
0.025
