drop
0.6756756756756757
0.135
0.068
0.051
0.035
0.025
0.022
0.005
0.027
0.013
0.021
0.042
0.019
0.015
0.013
0.014
0.019
0.027
0.011
0.022
0.021
0.017
0.011
0.019
0.009
0.025
0.029
0.025
0.022
0.04
0.019
0.032
0.021
0.032
0.031
0.023
0.031
0.031
0.021
0.024
0.02
0.034
0.038
0.062
0.038
0.043
0.014
0.024
0.021
0.042
0.041
0.05
0.044
0.081
0.031
0.043
0.033
0.035
0.035
0.036
0.029
0.044
0.044
0.048
0.048
0.051
0.043
0.028
0.038
0.03
0.039
0.046
0.043
0.049
0.039
0.031
0.029
0.026
0.021
0.038
0.012
0.01
0.017
0.018
0.009
0.013
0.027
0.027
0.025
0.022
0.024
0.026
0.009
0.021
0.014
0.021
0.03
0.024
0.014
0.023
