drop
0.6676676676676677
0.248
0.116
0.14
0.064
0.053
0.066
0.065
0.063
0.058
0.057
0.192
0.042
0.052
0.083
0.058
0.051
0.074
0.091
0.057
0.081
0.054
0.042
0.035
0.053
0.049
0.044
0.032
0.056
0.078
0.058
0.057
0.039
0.048
0.05
0.037
0.052
0.035
0.025
0.038
0.035
0.054
0.055
0.057
0.044
0.04
0.03
0.025
0.038
0.039
0.037
0.032
0.053
0.062
0.024
0.033
0.053
0.052
0.037
0.036
0.035
0.046
0.065
0.05
0.031
0.05
0.066
0.031
0.037
0.042
0.059
0.045
0.04
0.04
0.04
0.04
0.04
0.042
0.032
0.049
0.009
0.011
0.01
0.009
0.006
0.018
0.047
0.043
0.033
0.017
0.012
0.025
0.013
0.017
0.012
0.012
0.017
0.025
0.008
0.026
