drop
0.8858858858858859
0.967
0.887
0.939
0.77
0.717
0.953
0.961
0.835
0.71
0.595
0.851
0.788
0.593
0.434
0.574
0.642
0.696
0.436
0.517
0.549
0.402
0.285
0.35
0.289
0.462
0.393
0.196
0.182
0.168
0.222
0.153
0.19
0.214
0.23
0.149
0.167
0.148
0.083
0.192
0.174
0.182
0.135
0.308
0.169
0.187
0.189
0.163
0.136
0.187
0.191
0.187
0.167
0.24
0.119
0.19
0.139
0.186
0.16
0.174
0.172
0.276
0.143
0.19
0.116
0.154
0.176
0.141
0.176
0.119
0.121
0.129
0.107
0.109
0.144
0.093
0.067
0.093
0.081
0.141
0.113
0.074
0.098
0.085
0.078
0.102
0.088
0.078
0.07
0.098
0.065
0.071
0.076
0.095
0.072
0.064
0.083
0.063
0.054
0.075
