drop
0.44344344344344344
0.068
0.041
0.039
0.044
0.026
0.049
0.054
0.042
0.056
0.048
0.058
0.024
0.028
0.023
0.031
0.043
0.061
0.033
0.044
0.042
0.039
0.022
0.03
0.041
0.048
0.057
0.037
0.035
0.069
0.027
0.029
0.028
0.056
0.034
0.021
0.104
0.414
0.068
0.657
0.591
0.639
0.584
0.482
0.41
0.492
0.438
0.451
0.458
0.419
0.519
0.581
0.49
0.535
0.628
0.661
0.371
0.309
0.096
0.177
0.072
0.063
0.121
0.139
0.065
0.062
0.116
0.069
0.075
0.056
0.056
0.065
0.074
0.065
0.062
0.05
0.048
0.049
0.055
0.076
0.047
0.049
0.07
0.077
0.036
0.052
0.075
0.053
0.09
0.06
0.053
0.035
0.04
0.071
0.054
0.066
0.034
0.063
0.049
0.063
