drop
0.8748748748748749
0.523
0.161
0.076
0.091
0.068
0.053
0.033
0.041
0.031
0.015
0.025
0.012
0.026
0.012
0.006
0.016
0.023
0.008
0.022
0.017
0.018
0.013
0.018
0.012
0.029
0.031
0.015
0.016
0.044
0.022
0.009
0.011
0.019
0.01
0.009
0.017
0.02
0.007
0.014
0.008
0.014
0.03
0.044
0.017
0.018
0.012
0.013
0.015
0.037
0.023
0.028
0.027
0.057
0.02
0.019
0.032
0.014
0.011
0.031
0.015
0.018
0.027
0.039
0.015
0.035
0.031
0.015
0.008
0.013
0.017
0.018
0.017
0.013
0.017
0.013
0.013
0.016
0.012
0.018
0.004
0.004
0.013
0.007
0.003
0.006
0.008
0.006
0.011
0.004
0.006
0.0
0.0
0.006
0.0
0.005
0.002
0.001
0.002
0.01
