total_reward,mean_reward
935.0262146410066,0.9397248388351825
1099.2901955599464,0.9575698567595352
978.8701606162454,0.9512829549234649
913.4803838726277,0.9738596842991767
948.5012005345499,0.9829027984813988
983.8423536608727,0.9868027619467129
1016.8503781146435,0.9796246417289436
1031.0034005423254,0.9800412552683702
927.7804472052919,0.9674457217990531
961.8041104880333,0.980432324656507
1022.8484911686137,0.9100075544204748
1092.9390577062863,0.9285803378982892
965.6906211185249,0.9685964103495736
1032.318524942254,0.9071340289474992
993.0030196808387,0.8372706742671491
942.2785426744213,0.9311052793225506
963.2329825145439,0.9788953074334795
1112.16475657401,0.9637476226811178
1115.3722766056908,0.9516828298683369
954.8911614976666,0.9743787362221088
1122.6470848163915,0.9644734405639103
962.575704805301,0.9772342180764477
948.9556139825504,0.9864403471752083
1125.1681146105325,0.947909110876607
963.3307568901716,0.9681716149649966
1005.9155060993803,0.9561934468625288
1009.7933184182222,0.924719156060643
980.8868864035987,0.9440682256050036
919.4485099855083,0.9729613862280511
1036.1168629953927,0.9453621012731686
1091.352732955509,0.9606978283059059
1078.6254666687482,0.9752490657041123
934.4402829363432,0.9877804259369379
1112.207542010196,0.9713602986988611
1059.6080364256536,0.9659143449641328
904.5261746436563,0.9907187016907517
1059.8566158854642,0.9280705918436639
1055.1827729440574,0.8942226889356419
890.7710720953123,0.9875510777109893
1030.1523328395447,0.9810974598471854
961.4205977204164,0.965281724618892
970.5142141703251,0.9793281676794401
999.5397996362633,0.9799409800355523
943.613168676448,0.9798682956141724
937.9091327861715,0.9800513404244217
1048.4929416455761,0.974435819373212
905.0387027683331,0.9700307639531973
1143.2829334798885,0.9697056263612286
1075.1864040012067,0.9325120589776295
968.2239263922766,0.9634068919326135
1114.4199707612458,0.9784196407034643
1055.7220988779243,0.9784264123057685
1051.0448719335993,0.9642613503977976
979.4484928279865,0.9765189360199267
1041.691037008069,0.9627458752385112
1007.2595760312029,0.9493492705289377
1028.8162297883287,0.958822208563214
1032.824277005982,0.9836421685771256
949.8706323832855,0.9833029320737945
938.8667987803649,0.9882808408214367
1068.8285919760822,0.9878267948022941
982.8741066796886,0.9809122821154577
898.9653763263066,0.9771362786155506
1062.7543543724514,0.8885905973013808
924.9317564765172,0.9705474884328616
1045.4100907224297,0.9816057189881969
1027.6164481487613,0.9824249026278788
1069.1998520524658,0.9728843057802237
901.461849685977,0.9809160497127062
1100.189129961356,0.9753449733699965
1029.2699911386458,0.9691807826164273
1008.032836113972,0.9711298999171214
1016.5999271242749,0.9590565350229009
941.1315311428349,0.9642741097774947
1081.5674100928604,0.9035650877968758
955.5927850751946,0.9721188047560474
1004.1334110011092,0.982518014678189
1126.7488539126532,0.967166398208286
1100.665188999847,0.9792394919927465
1077.4776455201672,0.9822038701186575
1031.5699602119792,0.9677016512307497
949.6105077148177,0.9640715814363632
1080.5969087011415,0.9743885560875938
925.69172211781,0.9632588159394484
943.8972789911345,0.9110977596439522
1006.1646520655875,0.9239344830721647
980.1915081764587,0.8479165295644107
941.9993967750862,0.858705010733898
916.49340608854,0.9351973531515715
973.5041409631701,0.9648207541755898
1010.3984236925392,0.9857545597000382
988.4950896654259,0.9710167874905952
975.0563727104293,0.9760324051155448
1114.4690459066592,0.9699469503104083
901.4691065203974,0.9745611962382674
1068.47397420422,0.9323507628309075
995.4168952098391,0.98167346667637
893.2057750176277,0.9847913726765466
1047.3775089817,0.9444341830312895
979.9202509883685,0.9818840190264213
