drop
0.18218218218218218
0.188
0.217
0.185
0.251
0.192
0.184
0.315
0.231
0.237
0.308
0.257
0.205
0.197
0.17
0.237
0.173
0.234
0.262
0.208
0.212
0.189
0.223
0.298
0.236
0.213
0.332
0.233
0.261
0.266
0.215
0.214
0.202
0.192
0.242
0.218
0.173
0.202
0.304
0.21
0.172
0.19
0.239
0.307
0.185
0.19
0.255
0.279
0.173
0.257
0.185
0.217
0.221
0.328
0.33
0.254
0.215
0.227
0.191
0.237
0.211
0.16
0.228
0.266
0.183
0.216
0.234
0.197
0.217
0.167
0.235
0.272
0.263
0.286
0.233
0.141
0.145
0.216
0.196
0.372
0.201
0.239
0.206
0.224
0.191
0.167
0.195
0.218
0.199
0.214
0.271
0.19
0.188
0.216
0.186
0.233
0.219
0.18
0.161
0.288
