delay,delay_avg
1.294309899308535,0.0012956055048133483
1.67893179851939,0.00167893179851939
0.40252588777468046,0.00040252588777468047
0.8663215504033923,0.0008663215504033923
3.9307537371154004,0.0039307537371154
0.40344758883065346,0.0004034475888306535
0.41557479255623386,0.00041557479255623385
0.41605456030790067,0.0004160545603079007
1.358758086423192,0.001358758086423192
5.021135280164664,0.005021135280164664
0.11005789147570066,0.00011005789147570067
1.885549940360544,0.001885549940360544
0.12860650230814064,0.00012860650230814063
0.3208184551235407,0.0003208184551235407
0.9082155881965692,0.0009082155881965692
0.39968064091666,0.00039968064091666
1.0105618552553344,0.0010105618552553343
4.476436836730803,0.004476436836730803
0.33887830273039876,0.0003388783027303988
2.523178013092161,0.0025231780130921607
0.9730795793482758,0.0009730795793482758
0.3999653672765444,0.0003999653672765444
0.18357778920179157,0.00018357778920179157
3.311497621454162,0.003311497621454162
1.8725110314277176,0.0018725110314277175
0.6628925780452071,0.0006628925780452071
2.9542174418904383,0.002954217441890438
0.4207453696858434,0.0004207453696858434
0.13218835694747533,0.00013218835694747534
0.3780327304348543,0.0003780327304348543
0.5712370967298783,0.0005712370967298783
1.990586695639024,0.0019905866956390237
1.142433698740265,0.001142433698740265
0.5815223433332657,0.0005815223433332657
5.212017652458173,0.005212017652458173
1.0177283941267925,0.0010177283941267925
1.5155020141395443,0.0015155020141395443
4.946854068820832,0.0049468540688208315
0.3541389565296078,0.0003541389565296078
0.742404020210436,0.0007424040202104361
0.18837744351400199,0.000188377443514002
0.7945321881790581,0.0007945321881790581
0.20821507127717198,0.00020821507127717197
0.8848615545143113,0.0008848615545143112
0.7989688142267823,0.0007989688142267823
1.0260387665187,0.0010260387665187
0.48939837360743166,0.0004893983736074316
0.5584141929210267,0.0005584141929210267
2.1692914398944034,0.0021692914398944033
2.4237219686137585,0.0024237219686137584
2.169541936511785,0.0021695419365117853
1.764610472025362,0.001764610472025362
0.8745081712990386,0.0008745081712990386
0.657722462673743,0.000657722462673743
3.4218562450419534,0.0034218562450419533
0.014524383169222777,1.4524383169222776e-05
0.5827183185814628,0.0005827183185814628
0.08771758192844614,8.771758192844615e-05
3.159108338102209,0.0031591083381022093
0.43455974185414226,0.00043455974185414224
0.039154356200559404,3.91543562005594e-05
1.9903100315359645,0.0019903100315359647
0.696348250486986,0.000696348250486986
0.13116961260778082,0.00013116961260778082
1.7040483442266599,0.0017040483442266599
1.5467393055407075,0.0015467393055407074
1.6670868395354121,0.0016670868395354122
0.6626828821408819,0.0006626828821408819
0.018612518251729604,1.8612518251729604e-05
4.876744796625918,0.004876744796625918
0.4510807968807302,0.0004510807968807302
0.4490938416028585,0.0004490938416028585
0.20702101055571331,0.0002070210105557133
1.0023673487108475,0.0010023673487108476
0.20501238891892704,0.00020501238891892703
0.7229361943905204,0.0007229361943905204
0.39572061769912814,0.00039572061769912813
3.1702852621942186,0.0031702852621942187
1.2248684904151537,0.0012248684904151536
0.5693386556516606,0.0005693386556516606
2.424962555144134,0.002424962555144134
0.03722057266559009,3.722057266559009e-05
0.027888725042424234,2.7888725042424233e-05
2.7801056325897147,0.0027801056325897147
0.3506289738316595,0.0003506289738316595
0.2278759676312272,0.0002278759676312272
1.3329630230712675,0.0013329630230712675
0.12971753073501335,0.00012971753073501334
2.393903164992758,0.002393903164992758
1.1485395118124346,0.0011485395118124347
1.917346887511945,0.0019173468875119451
0.026193575305838213,2.619357530583821e-05
0.0881540129547238,8.81540129547238e-05
0.6203782707685725,0.0006203782707685726
0.39797135654123483,0.00039797135654123485
0.18471116861571257,0.00018471116861571257
3.515775731013631,0.003515775731013631
2.843368350352516,0.002843368350352516
0.39775018822886565,0.00039775018822886565
0.9508127454751545,0.0009508127454751545
