drop
0.7327327327327328
0.6
0.684
0.534
0.653
0.508
0.319
0.252
0.234
0.249
0.409
0.41
0.382
0.354
0.32
0.247
0.337
0.277
0.289
0.351
0.28
0.288
0.326
0.245
0.196
0.409
0.289
0.243
0.161
0.198
0.413
0.45
0.71
0.489
0.501
0.426
0.329
0.252
0.245
0.404
0.345
0.291
0.58
0.498
0.235
0.346
0.335
0.237
0.155
0.218
0.192
0.265
0.522
0.353
0.375
0.677
0.596
0.714
0.556
0.285
0.171
0.127
0.176
0.277
0.233
0.18
0.219
0.159
0.182
0.221
0.265
0.183
0.224
0.192
0.143
0.225
0.522
0.459
0.425
0.529
0.632
0.556
0.451
0.468
0.433
0.431
0.43
0.425
0.434
0.464
0.401
0.376
0.431
0.45
0.415
0.422
0.418
0.436
0.335
0.354
