drop
0.35135135135135137
0.143
0.088
0.053
0.05
0.039
0.031
0.022
0.032
0.03
0.044
0.068
0.04
0.027
0.021
0.022
0.022
0.045
0.019
0.046
0.021
0.032
0.012
0.029
0.039
0.052
0.044
0.042
0.033
0.066
0.474
0.414
0.058
0.06
0.039
0.033
0.048
0.035
0.046
0.041
0.024
0.056
0.057
0.067
0.036
0.027
0.023
0.037
0.029
0.04
0.05
0.033
0.048
0.076
0.031
0.048
0.037
0.025
0.02
0.035
0.038
0.022
0.047
0.048
0.052
0.037
0.054
0.031
0.035
0.032
0.031
0.06
0.047
0.022
0.033
0.023
0.028
0.026
0.037
0.067
0.07
0.04
0.036
0.036
0.034
0.025
0.088
0.885
0.915
0.816
0.883
0.77
0.649
0.761
0.707
0.703
0.874
0.718
0.711
0.744
