energy
2.761585585585589
2.6001630000000007
2.4228179999999995
2.1849750000000028
2.132451000000002
2.062881
2.2036230000000017
1.9996920000000002
1.9209239999999983
1.880019
1.9964520000000006
2.098863
2.3378579999999998
1.7209980000000014
1.8055169999999996
1.6672410000000006
1.626848999999999
1.8659879999999995
1.7454509999999996
1.8161820000000004
1.8520019999999993
1.6208189999999998
1.5659459999999992
1.5946469999999986
1.8593279999999976
1.8703260000000013
2.0257019999999994
2.411748000000001
1.995740999999999
2.0741939999999994
1.8557729999999995
1.8111779999999995
1.7328419999999998
1.7540910000000007
1.591982999999999
1.7645940000000016
1.7741879999999994
1.6268129999999994
1.7842499999999992
2.0418389999999995
2.0726189999999987
2.1301110000000025
2.2749660000000027
2.5105410000000026
2.065734
2.1703500000000013
2.2250790000000014
1.9269900000000004
2.1467610000000006
1.894545000000001
1.8861389999999998
2.0352959999999998
2.069504999999999
1.9565460000000003
1.9356569999999986
2.028906
1.834605
2.0319660000000006
2.067029999999999
1.935513000000001
2.1606839999999994
2.130552000000002
2.2678020000000023
2.1229560000000003
2.1307320000000023
2.1780180000000025
2.0114549999999998
1.9023030000000014
1.821761999999999
1.7844840000000006
1.9907099999999995
2.0300759999999984
2.2390200000000005
2.402091000000002
2.3416650000000008
2.2233870000000016
2.2710060000000003
2.2243590000000006
2.0099879999999986
2.1680550000000003
2.7630179999999993
2.7323640000000022
2.728529999999999
2.9231550000000013
2.4861959999999996
2.390336999999998
2.2489739999999987
2.212524000000003
2.2301010000000003
2.2012920000000027
2.1370950000000026
2.2267980000000027
2.575647000000001
2.5254359999999982
2.2996260000000017
1.7730359999999996
2.005785
1.8259470000000015
1.7750699999999986
1.9132379999999993
