server,bus1,bus2,bus3,bus4,bus5
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
1000,0,0,0,0,0
