drop
0.8958958958958959
0.878
0.821
0.655
0.899
0.688
0.91
0.932
0.601
0.612
0.686
0.663
0.566
0.748
0.507
0.702
0.628
0.456
0.549
0.78
0.528
0.599
0.479
0.603
0.531
0.637
0.637
0.421
0.413
0.482
0.407
0.368
0.328
0.363
0.39
0.457
0.419
0.304
0.403
0.274
0.431
0.426
0.518
0.373
0.33
0.23
0.398
0.34
0.232
0.28
0.317
0.329
0.821
0.906
0.901
0.961
0.968
0.942
0.862
0.683
0.792
0.711
0.492
0.594
0.673
0.947
0.952
0.969
0.801
0.681
0.777
0.827
0.881
0.845
0.968
0.74
0.517
0.941
0.952
0.764
0.852
0.854
0.733
0.803
0.563
0.812
0.725
0.656
0.553
0.639
0.556
0.875
0.787
0.582
0.783
0.953
0.664
0.495
0.627
0.427
