drop
0.7997997997997998
0.74
0.635
0.744
0.834
0.767
0.599
0.583
0.572
0.429
0.312
0.304
0.305
0.303
0.311
0.314
0.306
0.317
0.316
0.353
0.336
0.316
0.312
0.287
0.345
0.405
0.391
0.355
0.365
0.323
0.331
0.34
0.346
0.527
0.477
0.574
0.485
0.369
0.376
0.477
0.645
0.689
0.742
0.512
0.45
0.345
0.308
0.312
0.311
0.333
0.411
0.328
0.293
0.311
0.297
0.294
0.379
0.561
0.724
0.675
0.383
0.471
0.461
0.413
0.378
0.372
0.383
0.355
0.373
0.375
0.396
0.379
0.398
0.409
0.417
0.42
0.499
0.479
0.466
0.453
0.45
0.431
0.384
0.38
0.355
0.415
0.283
0.282
0.296
0.353
0.282
0.277
0.335
0.388
0.29
0.289
0.282
0.283
0.641
0.411
