drop
0.8728728728728729
0.861
0.774
0.635
0.416
0.295
0.299
0.193
0.174
0.083
0.18
0.11
0.068
0.066
0.049
0.038
0.016
0.034
0.015
0.025
0.034
0.036
0.016
0.034
0.026
0.019
0.053
0.025
0.03
0.026
0.026
0.032
0.035
0.022
0.044
0.023
0.017
0.017
0.028
0.015
0.024
0.023
0.019
0.047
0.028
0.021
0.028
0.019
0.027
0.02
0.023
0.029
0.013
0.031
0.022
0.023
0.022
0.036
0.033
0.027
0.017
0.017
0.016
0.031
0.035
0.023
0.026
0.027
0.023
0.013
0.023
0.029
0.02
0.034
0.02
0.02
0.023
0.038
0.029
0.055
0.034
0.017
0.029
0.033
0.022
0.033
0.031
0.018
0.017
0.008
0.007
0.009
0.012
0.025
0.029
0.013
0.003
0.002
0.004
0.006
