drop
0.7817817817817818
0.369
0.138
0.192
0.124
0.094
0.056
0.056
0.099
0.046
0.055
0.069
0.018
0.043
0.022
0.045
0.033
0.03
0.031
0.056
0.111
0.05
0.025
0.027
0.017
0.033
0.038
0.023
0.024
0.05
0.016
0.03
0.023
0.026
0.019
0.014
0.025
0.015
0.021
0.022
0.011
0.016
0.032
0.046
0.036
0.01
0.011
0.029
0.033
0.025
0.037
0.032
0.035
0.059
0.019
0.038
0.032
0.032
0.022
0.025
0.028
0.035
0.028
0.035
0.038
0.044
0.044
0.032
0.035
0.029
0.03
0.038
0.033
0.031
0.032
0.028
0.014
0.028
0.036
0.051
0.035
0.029
0.039
0.027
0.019
0.019
0.028
0.025
0.037
0.017
0.013
0.02
0.008
0.008
0.01
0.014
0.015
0.018
0.004
0.027
