drop
0.6546546546546547
0.275
0.115
0.083
0.067
0.055
0.1
0.096
0.06
0.045
0.064
0.223
0.067
0.036
0.023
0.029
0.03
0.034
0.03
0.067
0.074
0.042
0.02
0.04
0.024
0.03
0.031
0.023
0.011
0.052
0.033
0.025
0.015
0.022
0.019
0.009
0.027
0.023
0.018
0.019
0.025
0.023
0.032
0.053
0.026
0.016
0.012
0.016
0.021
0.027
0.036
0.034
0.05
0.064
0.026
0.033
0.035
0.024
0.027
0.032
0.033
0.024
0.043
0.04
0.03
0.03
0.028
0.019
0.024
0.022
0.033
0.029
0.038
0.029
0.027
0.022
0.022
0.021
0.033
0.037
0.009
0.006
0.014
0.005
0.007
0.007
0.012
0.01
0.011
0.011
0.008
0.001
0.0
0.007
0.002
0.013
0.006
0.008
0.006
0.014
