drop
0.6856856856856857
0.126
0.077
0.087
0.038
0.037
0.059
0.018
0.013
0.023
0.016
0.016
0.028
0.024
0.012
0.016
0.013
0.015
0.013
0.023
0.018
0.024
0.019
0.019
0.017
0.012
0.018
0.025
0.018
0.02
0.014
0.03
0.031
0.033
0.017
0.024
0.035
0.021
0.021
0.023
0.022
0.022
0.02
0.035
0.028
0.019
0.024
0.025
0.027
0.032
0.044
0.033
0.033
0.042
0.029
0.021
0.037
0.029
0.028
0.029
0.037
0.03
0.039
0.036
0.032
0.038
0.036
0.028
0.031
0.025
0.032
0.03
0.017
0.031
0.024
0.024
0.025
0.029
0.03
0.034
0.049
0.033
0.047
0.05
0.024
0.042
0.048
0.043
0.027
0.021
0.014
0.026
0.024
0.007
0.008
0.011
0.016
0.02
0.014
0.028
