drop
0.3943943943943944
0.401
0.134
0.056
0.041
0.035
0.022
0.037
0.043
0.036
0.047
0.095
0.022
0.03
0.064
0.028
0.032
0.03
0.024
0.033
0.024
0.026
0.019
0.021
0.023
0.037
0.044
0.03
0.03
0.064
0.032
0.046
0.022
0.036
0.039
0.028
0.043
0.027
0.023
0.011
0.011
0.028
0.055
0.059
0.027
0.029
0.039
0.029
0.02
0.033
0.043
0.033
0.057
0.071
0.023
0.046
0.028
0.024
0.028
0.031
0.044
0.028
0.041
0.028
0.034
0.024
0.054
0.037
0.025
0.023
0.03
0.025
0.042
0.049
0.038
0.031
0.036
0.034
0.035
0.046
0.033
0.038
0.054
0.038
0.025
0.03
0.046
0.037
0.055
0.053
0.03
0.033
0.04
0.037
0.023
0.027
0.027
0.026
0.045
0.046
