server,bus1,bus2,bus3,bus4,bus5
478,114,168,117,56,67
553,42,159,50,89,107
524,69,195,44,99,69
483,81,167,58,126,85
467,88,166,87,84,108
437,95,176,133,39,120
423,116,168,142,17,134
397,130,179,126,24,144
382,134,188,119,54,123
372,140,205,131,31,121
390,138,207,116,42,107
382,129,201,127,31,130
373,152,193,104,64,114
341,144,202,131,43,139
310,166,203,137,36,148
311,156,204,144,47,138
329,149,202,144,47,129
354,145,199,110,58,134
365,154,208,78,69,126
366,156,208,91,46,133
357,157,201,107,42,136
335,155,204,113,44,149
333,156,200,133,37,141
324,150,199,127,71,129
326,153,194,118,69,140
352,153,180,112,66,137
353,158,212,95,53,129
344,160,213,123,39,121
334,154,208,109,66,129
291,158,208,119,88,136
294,149,194,136,88,139
291,146,190,145,77,151
286,152,182,132,98,150
298,157,190,137,94,124
282,160,204,136,99,119
274,158,195,133,106,134
283,147,213,126,102,129
255,154,212,131,119,129
252,154,205,129,127,133
275,152,204,128,107,134
263,156,212,133,114,122
272,155,214,128,102,129
297,157,201,125,105,115
306,151,210,122,100,111
296,165,198,110,115,116
287,158,192,108,126,129
292,157,194,103,120,134
278,152,199,110,128,133
274,152,206,105,133,130
256,156,211,115,128,134
248,160,208,123,129,132
239,164,208,131,125,133
235,162,210,133,123,137
255,157,209,122,126,131
242,149,212,131,126,140
244,150,211,131,127,137
229,158,207,143,128,135
235,167,198,135,125,140
245,159,191,136,136,133
236,162,203,134,135,130
237,161,201,136,134,131
238,165,198,122,146,131
240,163,191,132,142,132
248,162,191,126,144,129
233,145,208,141,146,127
210,144,204,159,159,124
234,142,195,152,156,121
210,133,211,155,161,130
256,130,197,134,156,127
246,136,201,143,147,127
211,154,212,148,145,130
227,158,209,134,142,130
218,163,199,133,150,137
197,170,196,146,163,128
220,163,195,135,152,135
208,156,205,134,159,138
197,162,204,149,149,139
199,166,201,148,147,139
190,167,205,149,150,139
231,165,199,125,136,144
229,176,204,127,120,144
217,176,205,132,126,144
225,175,205,132,119,144
223,172,198,133,128,146
204,175,202,139,128,152
195,176,200,138,135,156
208,181,195,133,139,144
210,176,203,132,134,145
210,174,196,136,135,149
192,176,198,150,149,135
188,174,202,146,148,142
184,177,209,143,148,139
196,174,201,144,137,148
218,174,196,137,137,138
198,173,200,143,151,135
199,175,199,145,149,133
187,170,201,150,153,139
178,175,200,150,159,138
207,166,194,153,144,136
212,167,192,145,139,145
