drop
0.6056056056056056
0.128
0.058
0.042
0.036
0.046
0.036
0.041
0.047
0.031
0.038
0.082
0.031
0.026
0.04
0.026
0.037
0.032
0.025
0.043
0.033
0.035
0.022
0.031
0.03
0.036
0.05
0.036
0.035
0.066
0.028
0.031
0.025
0.026
0.022
0.021
0.029
0.025
0.027
0.027
0.014
0.034
0.042
0.053
0.033
0.022
0.02
0.046
0.03
0.041
0.035
0.036
0.036
0.069
0.033
0.048
0.039
0.036
0.02
0.042
0.026
0.045
0.047
0.04
0.029
0.035
0.046
0.034
0.034
0.038
0.038
0.024
0.052
0.046
0.04
0.018
0.033
0.04
0.044
0.042
0.02
0.022
0.029
0.022
0.021
0.023
0.039
0.021
0.031
0.018
0.023
0.014
0.009
0.022
0.004
0.019
0.018
0.017
0.011
0.032
