drop
0.9259259259259259
0.809
0.409
0.291
0.223
0.159
0.166
0.148
0.213
0.142
0.627
0.328
0.305
0.186
0.171
0.224
0.204
0.221
0.178
0.243
0.273
0.168
0.231
0.179
0.177
0.187
0.181
0.219
0.156
0.145
0.174
0.178
0.201
0.156
0.172
0.162
0.17
0.185
0.225
0.174
0.106
0.156
0.226
0.302
0.176
0.166
0.156
0.191
0.139
0.169
0.148
0.152
0.155
0.195
0.211
0.178
0.173
0.134
0.153
0.152
0.124
0.146
0.214
0.2
0.177
0.157
0.183
0.179
0.204
0.172
0.142
0.144
0.173
0.152
0.142
0.14
0.122
0.158
0.203
0.204
0.109
0.142
0.107
0.124
0.093
0.095
0.153
0.126
0.138
0.154
0.138
0.123
0.091
0.145
0.129
0.14
0.136
0.178
0.191
0.172
