drop
0.8618618618618619
0.3
0.088
0.141
0.055
0.042
0.023
0.021
0.031
0.016
0.019
0.042
0.016
0.016
0.011
0.01
0.017
0.02
0.012
0.018
0.018
0.019
0.008
0.021
0.013
0.032
0.026
0.027
0.012
0.051
0.012
0.023
0.028
0.017
0.01
0.005
0.02
0.014
0.02
0.013
0.005
0.018
0.039
0.06
0.02
0.016
0.011
0.016
0.021
0.027
0.03
0.038
0.022
0.057
0.015
0.032
0.026
0.025
0.02
0.03
0.014
0.017
0.028
0.031
0.02
0.034
0.036
0.035
0.024
0.016
0.025
0.031
0.022
0.028
0.023
0.015
0.018
0.024
0.027
0.033
0.007
0.004
0.015
0.009
0.006
0.008
0.019
0.012
0.015
0.007
0.009
0.004
0.001
0.007
0.001
0.008
0.005
0.004
0.005
0.018
