drop
0.4144144144144144
0.074
0.031
0.02
0.017
0.012
0.027
0.026
0.008
0.013
0.023
0.011
0.013
0.013
0.006
0.013
0.019
0.025
0.009
0.015
0.025
0.037
0.018
0.015
0.011
0.016
0.016
0.012
0.019
0.019
0.034
0.02
0.025
0.013
0.015
0.012
0.02
0.011
0.017
0.014
0.007
0.014
0.024
0.029
0.013
0.018
0.014
0.025
0.023
0.017
0.024
0.021
0.026
0.031
0.007
0.018
0.03
0.029
0.027
0.022
0.018
0.019
0.026
0.029
0.019
0.023
0.027
0.016
0.018
0.02
0.016
0.024
0.018
0.01
0.043
0.024
0.02
0.025
0.022
0.026
0.004
0.003
0.018
0.02
0.002
0.009
0.016
0.009
0.002
0.005
0.002
0.005
0.001
0.0
0.0
0.001
0.0
0.0
0.003
0.004
