delay,delay_avg
0.5428421253841116,0.0005433855108950066
0.4092277035445968,0.0004092277035445968
0.13350801500674803,0.00013350801500674802
0.42605763031441324,0.0004260576303144132
0.39248313237075827,0.0003924831323707583
1.3749291429986852,0.0013749291429986852
1.1835987154007432,0.0011835987154007433
0.955259100049918,0.000955259100049918
0.40047852437377496,0.00040047852437377493
2.341651496282278,0.002341651496282278
0.16852660298005118,0.00016852660298005118
40.831506984013465,0.040831506984013465
0.1866207672479281,0.00018662076724792809
0.023730010374965804,2.3730010374965804e-05
0.1816891230485731,0.0001816891230485731
0.18365877092784344,0.00018365877092784344
1.6382873209091884,0.0016382873209091883
12.345750656923588,0.012345750656923588
0.05670128145695141,5.670128145695141e-05
0.5726470728820643,0.0005726470728820643
0.23767120047601398,0.00023767120047601397
131.80535435427265,0.13180535435427265
100.8286108210893,0.10082861082108929
82.5458141283881,0.0825458141283881
0.11933014347138071,0.00011933014347138072
161.4282121277318,0.16142821212773178
0.572525686312098,0.000572525686312098
499.60590826308226,0.49960590826308227
9.953457156648804,0.009953457156648804
1.3162349359628343,0.0013162349359628343
0.2771643641061994,0.0002771643641061994
236.7694605220282,0.23676946052202819
140.97236395825337,0.14097236395825335
58.31019200020584,0.05831019200020584
0.3513542635270952,0.0003513542635270952
7.733632589665233,0.007733632589665233
0.07340217907983959,7.34021790798396e-05
0.02436705931800054,2.436705931800054e-05
0.09650294326649966,9.650294326649966e-05
0.9575412199165274,0.0009575412199165274
0.16172554971841824,0.00016172554971841823
0.3779251768802212,0.00037792517688022123
131.49147596744214,0.13149147596744215
0.33639493159186173,0.0003363949315918617
0.14907212706773354,0.00014907212706773354
0.8454725964660861,0.000845472596466086
156.7937064700849,0.15679370647008492
0.0074826171444342116,7.482617144434212e-06
131.78743008172972,0.13178743008172972
156.720358420913,0.15672035842091298
152.94980156351002,0.15294980156351
0.423069041571678,0.000423069041571678
0.08114220760480473,8.114220760480473e-05
46.23609070836409,0.04623609070836409
62.78813257064395,0.06278813257064396
0.03498393882648654,3.4983938826486536e-05
46.76342184906105,0.04676342184906104
23.73951696426657,0.02373951696426657
0.16449910488989783,0.00016449910488989782
0.05127075056875219,5.1270750568752185e-05
0.032987869712950646,3.2987869712950645e-05
75.42706404064027,0.07542706404064027
2.240855950234071,0.0022408559502340706
13.580030894709164,0.013580030894709164
63.84824733371035,0.06384824733371035
0.6538337881698193,0.0006538337881698193
0.0182156020512374,1.82156020512374e-05
0.33779114692956336,0.00033779114692956334
2.0031542912857008,0.002003154291285701
5.220100813339448,0.005220100813339448
0.3090988354186235,0.0003090988354186235
0.053181527300567355,5.318152730056736e-05
1.307380860883952,0.001307380860883952
4.813060054016029,0.004813060054016029
0.13679480519729892,0.00013679480519729892
0.12774874427786953,0.00012774874427786954
0.07391173109454785,7.391173109454785e-05
0.015996045142527393,1.5996045142527392e-05
2.9574059216551962,0.0029574059216551964
0.1256690444423163,0.0001256690444423163
0.14998771742824557,0.00014998771742824558
510.2800161232012,0.5102800161232012
1040.9757116188657,1.0409757116188658
1571.719481283551,1.5717194812835509
2095.588421651485,2.095588421651485
2617.6128773299156,2.6176128773299157
3142.0870749555697,3.14208707495557
3671.1044503002977,3.6711044503002976
4198.903049313468,4.198903049313468
4732.094272898125,4.7320942728981255
5260.290685367021,5.260290685367021
5785.3220299416,5.7853220299416
6316.50112244717,6.31650112244717
6850.389745869681,6.850389745869681
7379.623692871906,7.379623692871906
7907.753561091089,7.907753561091089
8437.94104458427,8.437941044584269
8966.791758722538,8.966791758722538
9499.213244735281,9.499213244735282
10031.528623521303,10.031528623521302
