drop
0.1061061061061061
0.105
0.123
0.149
0.11
0.121
0.182
0.162
0.154
0.083
0.102
0.283
0.316
0.127
0.098
0.105
0.117
0.293
0.472
0.563
0.561
0.363
0.255
0.219
0.257
0.489
0.834
0.825
0.641
0.454
0.28
0.211
0.182
0.208
0.194
0.199
0.315
0.183
0.135
0.131
0.096
0.198
0.444
0.786
0.547
0.274
0.304
0.296
0.348
0.303
0.258
0.227
0.24
0.293
0.335
0.248
0.242
0.241
0.279
0.324
0.361
0.387
0.353
0.442
0.252
0.175
0.228
0.134
0.133
0.132
0.208
0.242
0.225
0.128
0.121
0.108
0.12
0.107
0.212
0.398
0.489
0.985
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
