drop
0.3233233233233233
0.362
0.363
0.326
0.354
0.224
0.352
0.225
0.406
0.301
0.421
0.429
0.317
0.244
0.371
0.407
0.3
0.205
0.236
0.353
0.484
0.198
0.361
0.37
0.284
0.306
0.312
0.457
0.425
0.283
0.287
0.26
0.36
0.296
0.3
0.374
0.373
0.308
0.368
0.541
0.309
0.257
0.244
0.438
0.284
0.297
0.391
0.405
0.298
0.297
0.307
0.334
0.294
0.451
0.386
0.428
0.536
0.236
0.296
0.467
0.385
0.328
0.391
0.428
0.364
0.267
0.366
0.348
0.348
0.299
0.292
0.322
0.379
0.361
0.232
0.27
0.4
0.307
0.31
0.284
0.273
0.358
0.271
0.276
0.179
0.323
0.283
0.321
0.285
0.332
0.47
0.262
0.23
0.274
0.301
0.303
0.207
0.312
0.336
0.434
