drop
0.7397397397397397
0.655
0.357
0.357
0.225
0.12
0.078
0.091
0.051
0.066
0.088
0.071
0.058
0.067
0.091
0.079
0.066
0.077
0.08
0.102
0.104
0.092
0.082
0.082
0.071
0.124
0.098
0.066
0.086
0.124
0.058
0.074
0.086
0.065
0.075
0.07
0.074
0.085
0.074
0.052
0.05
0.057
0.066
0.117
0.074
0.076
0.065
0.086
0.069
0.061
0.096
0.081
0.092
0.086
0.069
0.066
0.056
0.051
0.06
0.057
0.06
0.064
0.115
0.068
0.059
0.07
0.078
0.067
0.063
0.062
0.078
0.045
0.066
0.064
0.057
0.056
0.052
0.044
0.04
0.065
0.051
0.062
0.057
0.063
0.056
0.045
0.052
0.078
0.071
0.068
0.074
0.058
0.038
0.076
0.05
0.056
0.065
0.09
0.061
0.073
