reward,reward_accumulate
-8.007007007007006,-8.007007007007006
-4.738369184592296,-8.739869934967484
-3.165721907302434,-8.99133044348116
-2.3795948987246813,-9.122530632658165
-1.890378075615123,-9.188037607521505
-1.6009334889148192,-9.257376229371562
-1.3297613944849265,-9.264466352336049
-1.1401425178147269,-9.24640580072509
-1.0232248027558617,-9.242138015335037
-0.9285928592859286,-9.246424642464246
-0.8481680152741158,-9.253932175652333
-0.7884823735311276,-9.271189265772147
-0.710054619586122,-9.268020616970537
-0.6821201514393885,-9.288092006571897
-0.6293086205747049,-9.298153210214014
-0.5480342521407588,-9.265016563535221
-0.5190305312077181,-9.239014059650568
-0.5134174120784488,-9.239124395799767
-0.4939207326701405,-9.246749828938365
-0.4582229111455573,-9.242612130606531
-0.4494975951235773,-9.251964379256155
-0.4070639574526115,-9.238465384790217
-0.398452106613331,-9.235227618592113
-0.40064169340389183,-9.251052127171965
-0.3859354374174967,-9.266930677227089
-0.36516789107273356,-9.27566444863264
-0.3573465683914219,-9.289455165006112
-0.33397621343619416,-9.29165327333119
-0.34066691954894995,-9.311907307148523
-0.309510317010567,-9.311010367012234
-0.29810639052872673,-9.308751895222427
-0.2784774524203881,-9.296321760055001
-0.2770386981423679,-9.291645201369738
-0.2850672078590547,-9.30342068884379
-0.26686476756478755,-9.304465841881196
-0.2548681907830773,-9.30086946859635
-0.25184464444985,-9.301332468445093
-0.25158556804126425,-9.308139687886523
-0.24372419805636042,-9.313187517628657
-0.2368059201480037,-9.317157928948223
-0.22190785141101002,-9.311812483231298
-0.2236958022810067,-9.313793185552036
-0.20953975673852882,-9.306728063443336
-0.22127775631264346,-9.316484465556035
-0.22222716060356898,-9.331674037200827
-0.21213504641405248,-9.34094219439553
-0.2029404880954914,-9.345135002872402
-0.20146253046938478,-9.351903164649263
-0.19128961815547257,-9.352333721096349
-0.1980239604792096,-9.363307266145323
-0.18529775093629286,-9.36500715700308
-0.17433027558222272,-9.359237677647647
-0.17021075869356025,-9.352855714258759
-0.17439211837256247,-9.354043593399878
-0.17582137857051947,-9.359788359788359
-0.16423507562635048,-9.35688137288166
-0.17216091510377374,-9.364883594449026
-0.15951999172399525,-9.362937292022277
-0.1590535432803946,-9.363294293123612
-0.15823597059951,-9.365472757879298
-0.1552812341185921,-9.367219134739914
-0.15277665768802723,-9.368909175954451
-0.15244686423594025,-9.372640835568818
-0.14473663650994548,-9.370927670744855
-0.14894075293466053,-9.375698087662887
-0.1370172275337505,-9.370657131168654
-0.1372707055329184,-9.368065195002911
-0.13298724981249724,-9.363284754187562
-0.13313236423716285,-9.360715372686562
-0.12683038329118987,-9.35381934027629
-0.13031169453090888,-9.352385244862603
-0.12957124404505618,-9.352060445283962
-0.13457718598884916,-9.358525459252867
-0.1265152231786916,-9.358572413140719
-0.12292163895518607,-9.356711422818972
-0.12333057013908078,-9.356925749023013
-0.1215859946233068,-9.356991649242199
-0.1197451249374992,-9.356773804792368
-0.11265965391966987,-9.350991784706135
-0.12073900923761546,-9.354841935524194
-0.11911258163681034,-9.358461215570562
-0.11792826741789535,-9.362260515372139
-0.11504957891058928,-9.364510415788143
-0.10870367504375052,-9.361730496791628
-0.10406004776526782,-9.3556512429558
-0.10771055477389271,-9.354573890394075
-0.10685180289428614,-9.353900619547352
-0.10813759247264174,-9.355742678894078
-0.10506859627636266,-9.355689389768424
-0.10964566272958588,-9.361381793131034
-0.10324289277904153,-9.361751228035473
-0.10056631050337504,-9.360558266937684
-0.09913009817309863,-9.359036118667943
-0.10568197534016319,-9.36515282077469
-0.09854840577269235,-9.36511963283824
-0.09878227898207273,-9.36634756612048
-0.09685666862544974,-9.36664295508201
-0.09642955540362656,-9.36749354585251
-0.0944554995505005,-9.36732694269639
-0.0951609516095161,-9.368813688136882
