drop
0.8728728728728729
0.88
0.885
0.784
0.638
0.536
0.654
0.578
0.569
0.473
0.525
0.692
0.4
0.328
0.276
0.331
0.463
0.479
0.519
0.542
0.536
0.429
0.521
0.47
0.582
0.747
0.645
0.554
0.437
0.715
0.622
0.459
0.755
0.523
0.378
0.257
0.433
0.236
0.14
0.136
0.216
0.193
0.229
0.219
0.151
0.118
0.065
0.1
0.128
0.148
0.137
0.142
0.198
0.319
0.199
0.227
0.137
0.195
0.17
0.158
0.125
0.178
0.13
0.322
0.507
0.148
0.186
0.142
0.137
0.296
0.302
0.23
0.15
0.261
0.833
0.314
0.138
0.096
0.184
0.165
0.246
0.257
0.117
0.129
0.132
0.087
0.103
0.053
0.1
0.119
0.124
0.131
0.127
0.133
0.091
0.112
0.141
0.103
0.07
0.084
