drop
0.8238238238238238
0.446
0.134
0.201
0.089
0.049
0.082
0.079
0.056
0.014
0.037
0.062
0.024
0.063
0.042
0.021
0.008
0.022
0.013
0.019
0.016
0.021
0.013
0.024
0.014
0.022
0.013
0.017
0.011
0.02
0.014
0.012
0.029
0.023
0.009
0.011
0.041
0.016
0.016
0.011
0.017
0.017
0.021
0.022
0.027
0.017
0.015
0.017
0.019
0.016
0.026
0.025
0.029
0.03
0.016
0.017
0.015
0.02
0.017
0.042
0.024
0.027
0.026
0.011
0.027
0.038
0.021
0.026
0.032
0.016
0.031
0.035
0.019
0.022
0.013
0.03
0.024
0.024
0.02
0.039
0.087
0.053
0.099
0.122
0.058
0.082
0.062
0.061
0.036
0.016
0.02
0.047
0.087
0.016
0.008
0.004
0.014
0.005
0.003
0.013
