reward,reward_accumulate
-92.14803503503506,-92.14803503503506
-42.3927228614307,-88.44369184592306
-18.139198399466487,-77.09182927642556
-9.789990747686906,-67.60404326081525
-4.887815163032596,-58.96834506901404
-3.321499583263868,-52.46014885814325
-2.685253036148017,-47.65002414630684
-1.7806430803850488,-43.47366958369818
-1.084611734637185,-39.72733681520188
-0.8845888588858892,-36.63879467946809
-0.6003347577052454,-33.908027093372205
-1.0123565297108108,-32.094479206600646
-0.5451912454804213,-30.1706744364952
-0.3098941352953781,-28.325366454746806
-0.2040216681112072,-26.64090446029742
-0.27549965622851447,-25.251243515219777
-0.29148738161068294,-24.057276251544284
-0.3798945496972049,-23.100581198955567
-0.36128064634980744,-22.24597778830472
-0.36132331616580815,-21.49494659732991
-0.24620196199819047,-20.717530930044344
-0.19369948634028789,-19.969481658257248
-0.12707943823644519,-19.228285012391897
-0.16915871494645626,-18.596231801325093
-0.1267578703148126,-17.979110644425802
-0.20951386591791984,-17.497093657448385
-0.18266032075262018,-17.0316894699804
-0.12034590521090037,-16.543739026393833
-0.12294579123418042,-16.096191385909897
-0.23694946498216607,-15.796583252775124
-0.10341688441562642,-15.390416497306399
-0.1033214475452358,-15.012772399137498
-0.10067450528803905,-14.65850062123096
-0.12557742874790429,-14.352932998029376
-0.06289256835909597,-14.005730049429987
-0.06791605322370066,-13.684587238534421
-0.08947371550582456,-13.404197248574304
-0.09372949288139164,-13.1451754256691
-0.06735157311725946,-12.87546257596349
-0.07935520888022207,-12.632923173079334
-0.06125864045464517,-12.386054220834652
-0.07598702350055962,-12.167128169718321
-0.09562471220260937,-11.979789832321671
-0.1633921452760289,-11.870907838814523
-0.09866501477810624,-11.705769039311997
-0.08904571838518224,-11.540335985564925
-0.06716874827123986,-11.361960445966943
-0.08250555219900416,-11.207753557365812
-0.07834572134125188,-11.057364946223444
-0.05778353567071339,-10.893996759935257
-0.10174970097452882,-10.782134492833256
-0.09869543645070102,-10.673477201484694
-0.0700536613898376,-10.542140700767986
-0.1216623641178541,-10.468574621752307
-0.06661806578301419,-10.344851506391095
-0.0616503508991232,-10.221769067304843
-0.062027193459534426,-10.104463832698888
-0.04949219814134725,-9.979738133416156
-0.0511663926507229,-9.861753555145066
-0.04136758945982433,-9.738755845930852
-0.054763701044279404,-9.633865194511458
-0.06576418974499586,-9.54424195551548
-0.07699385704534997,-9.469737503769958
-0.06785056016500249,-9.389621103454823
-0.06208875521161865,-9.307251926952812
-0.06070045000681824,-9.226931271686027
-0.07112667353244082,-9.160340497619453
-0.05316592891071928,-9.078793555787659
-0.04127919245206455,-8.988494123103298
-0.042073701052872156,-8.902158930841937
-0.04575589797039397,-8.822530542683786
-0.06018587758163306,-8.760179571938608
-0.06131892217701604,-8.701494390334227
-0.04713579913242072,-8.631040838389815
-0.04863502180029068,-8.56459378125053
-0.04825975341780812,-8.500160028421542
-0.03554513694983053,-8.425312043013655
-0.0411814510442441,-8.358475288144835
-0.04734372586994776,-8.30001419005315
-0.0634787309841373,-8.259741446768187
-0.017407535895504887,-8.175175607106363
-0.01711959901950024,-8.092596726789445
-0.028054627164182732,-8.023149013843643
-0.020919010940606452,-7.948553208966868
-0.0087806915375475,-7.863820409651965
-0.010658449516854839,-7.783038023698048
-0.018511431165875464,-7.7120882194049045
-0.012152865373470153,-7.636602722758285
-0.020521871032258797,-7.571319104709122
-0.010288158757319529,-7.497480560895196
-0.008450301651666516,-7.423540060879862
-0.0047831932955793,-7.347631724257939
-0.004071344853170464,-7.272695426832606
-0.011582495558463383,-7.206907999021328
-0.0027042810976957653,-7.133749292097879
-0.00775911207408411,-7.067197741643204
-0.007132599305147472,-7.001471881153473
-0.00632913601159195,-6.936356697517376
-0.013827634622571939,-6.880119415347689
-0.019302493024930235,-6.830620026200329
