drop
0.3983983983983984
0.329
0.331
0.336
0.372
0.344
0.351
0.301
0.326
0.329
0.338
0.364
0.305
0.289
0.309
0.274
0.311
0.393
0.304
0.329
0.36
0.345
0.347
0.317
0.37
0.375
0.396
0.36
0.338
0.357
0.292
0.255
0.306
0.306
0.325
0.319
0.381
0.405
0.352
0.336
0.344
0.272
0.305
0.41
0.332
0.397
0.385
0.324
0.348
0.322
0.31
0.324
0.296
0.419
0.34
0.323
0.308
0.344
0.368
0.351
0.372
0.341
0.371
0.373
0.334
0.31
0.349
0.419
0.386
0.261
0.354
0.355
0.352
0.365
0.318
0.347
0.345
0.352
0.365
0.364
0.383
0.301
0.379
0.318
0.307
0.366
0.383
0.317
0.353
0.376
0.324
0.315
0.276
0.367
0.298
0.361
0.388
0.346
0.262
0.362
