drop
0.6226226226226226
0.369
0.243
0.122
0.074
0.078
0.097
0.064
0.082
0.071
0.139
0.25
0.087
0.095
0.101
0.082
0.059
0.062
0.055
0.071
0.068
0.07
0.051
0.076
0.072
0.091
0.091
0.091
0.08
0.104
0.067
0.071
0.084
0.053
0.08
0.09
0.091
0.067
0.1
0.094
0.074
0.081
0.077
0.131
0.084
0.196
0.81
0.768
0.537
0.067
0.094
0.098
0.132
0.118
0.061
0.105
0.053
0.061
0.045
0.067
0.076
0.076
0.073
0.079
0.085
0.083
0.12
0.074
0.067
0.056
0.052
0.06
0.068
0.065
0.095
0.05
0.059
0.056
0.064
0.09
0.097
0.117
0.089
0.35
0.786
0.931
0.866
0.951
0.971
0.828
0.714
0.673
0.749
0.633
0.804
0.852
0.677
0.643
0.804
0.727
