drop
0.6666666666666666
0.511
0.133
0.157
0.075
0.047
0.035
0.047
0.068
0.045
0.811
0.26
0.059
0.041
0.053
0.063
0.069
0.095
0.103
0.094
0.059
0.057
0.064
0.056
0.062
0.067
0.079
0.057
0.08
0.091
0.081
0.07
0.055
0.078
0.104
0.097
0.159
0.103
0.084
0.084
0.082
0.104
0.14
0.838
0.797
0.77
0.869
0.932
0.948
0.806
0.837
0.863
0.905
0.925
0.779
0.813
0.851
0.784
0.883
0.918
0.893
0.901
0.905
0.886
0.875
0.826
0.777
0.866
0.806
0.795
0.838
0.818
0.834
0.774
0.782
0.819
0.763
0.799
0.792
0.801
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
