drop
0.8148148148148148
0.266
0.082
0.055
0.034
0.018
0.045
0.043
0.03
0.011
0.019
0.033
0.013
0.015
0.015
0.02
0.017
0.022
0.018
0.033
0.033
0.025
0.022
0.029
0.012
0.037
0.041
0.024
0.029
0.056
0.026
0.027
0.029
0.034
0.029
0.014
0.031
0.029
0.029
0.024
0.012
0.017
0.029
0.065
0.022
0.014
0.028
0.035
0.033
0.034
0.045
0.044
0.033
0.058
0.028
0.042
0.044
0.031
0.033
0.03
0.037
0.04
0.042
0.04
0.029
0.043
0.046
0.029
0.028
0.027
0.017
0.042
0.048
0.048
0.061
0.025
0.039
0.023
0.036
0.045
0.006
0.003
0.014
0.01
0.006
0.007
0.016
0.009
0.014
0.022
0.01
0.004
0.0
0.011
0.002
0.008
0.008
0.015
0.006
0.016
