drop
0.8448448448448449
0.644
0.297
0.223
0.116
0.078
0.098
0.087
0.095
0.028
0.047
0.042
0.011
0.019
0.006
0.01
0.02
0.018
0.017
0.015
0.019
0.014
0.015
0.019
0.017
0.039
0.04
0.023
0.013
0.052
0.023
0.016
0.025
0.018
0.021
0.013
0.02
0.021
0.017
0.015
0.013
0.013
0.038
0.067
0.03
0.026
0.017
0.015
0.03
0.03
0.035
0.023
0.034
0.064
0.022
0.038
0.038
0.025
0.044
0.051
0.04
0.026
0.048
0.042
0.035
0.057
0.043
0.043
0.039
0.031
0.038
0.046
0.039
0.05
0.045
0.037
0.034
0.031
0.029
0.056
0.025
0.016
0.031
0.023
0.008
0.015
0.032
0.02
0.024
0.028
0.011
0.022
0.004
0.012
0.004
0.012
0.024
0.023
0.011
0.029
