drop
0.7927927927927928
0.484
0.405
0.441
0.346
0.386
0.524
0.456
0.684
0.653
0.615
0.506
0.481
0.58
0.336
0.29
0.2
0.185
0.221
0.246
0.313
0.227
0.276
0.213
0.296
0.701
0.649
0.41
0.272
0.216
0.227
0.675
0.211
0.208
0.223
0.236
0.208
0.148
0.385
0.307
0.252
0.271
0.315
0.329
0.2
0.216
0.248
0.349
0.319
0.19
0.311
0.366
0.666
0.47
0.23
0.234
0.239
0.118
0.224
0.327
0.202
0.214
0.239
0.37
0.463
0.437
0.463
0.424
0.274
0.223
0.239
0.238
0.254
0.302
0.296
0.134
0.142
0.157
0.18
0.3
0.26
0.39
0.377
0.482
0.32
0.393
0.402
0.44
0.279
0.355
0.305
0.325
0.351
0.349
0.153
0.169
0.306
0.436
1.0
1.0
