reward,reward_accumulate
-86.45245245245245,-86.45245245245245
-44.87143571785893,-88.0760380190095
-12.127375791930644,-70.83494498166056
-7.655163790947737,-60.776944236059016
-4.8307661532306465,-53.449889977995596
-2.8806467744624102,-47.42073678946491
-2.5267895413630517,-43.17216745249321
-1.9331166395799475,-39.708088511063885
-2.481497944216024,-37.77708634292699
-1.7484748474847485,-35.74747474747475
-2.875079552686608,-35.37248840803709
-3.443536961413451,-35.86807233936161
-2.650280790830064,-35.759058389106855
-1.2777341238659905,-34.48239159939996
-1.354156943796253,-33.537569171278086
-1.8818676167260453,-33.32320770048128
-1.503794340843579,-32.86669804106124
-1.336074226345908,-32.37674315239735
-1.0424759197852518,-31.71509026790884
-1.1469073453672685,-31.27616380819041
-1.3953045383113483,-31.182056288394687
-0.7671712350561389,-30.531796899859085
-1.4101047871646593,-30.61437453802339
-0.9809992083003458,-30.31972165506896
-0.8528741149645985,-29.95975839033561
-0.7773375899073042,-29.584753259740758
-0.7934367939553317,-29.28241786732842
-0.6280224293724775,-28.864602307225258
-0.5401910410703817,-28.409427911307287
-0.46494883162772094,-27.92736424547485
-0.5705022742669118,-27.5969547404755
-0.4769211537860558,-27.211444107628363
-0.5848965120155156,-26.971726415952
-0.49639695285155444,-26.67481396511662
-0.6091888339666848,-26.52184348124232
-0.46601294480402233,-26.251118086613516
-0.39609178626449365,-25.93770101894646
-0.39364193794573543,-25.648753914576698
-0.42239544603707785,-25.41347214031129
-0.48506212655316383,-25.263181579539488
-0.2539818044342545,-24.900973194468158
-0.430700730969785,-24.738779494749874
-0.4676620386520617,-24.631107700179076
-0.4983522352780745,-24.569649310211595
-0.3526078357296829,-24.376252805617902
-0.36909498032565924,-24.215417726472314
-0.294623289857231,-23.994808400178727
-0.4000083335069481,-23.894914477384944
-0.3135166023796404,-23.72076981162881
-0.31532630652613053,-23.56167123342467
-0.2774564207141316,-23.377125041667483
-0.3808919402296198,-23.308448239389218
-0.29366591822487215,-23.16232381743052
-0.39671105020463343,-23.13009500175929
-0.29584174257713775,-23.005381916034835
-0.36270290540902517,-22.95726709405525
-0.2907770311759855,-22.845277987333112
-0.23700408627734962,-22.688391179158263
-0.2792081221715622,-22.583043780403056
-0.272871214520242,-22.479524658744314
-0.28661125592222825,-22.39761307562419
-0.2771012435684447,-22.313456668655945
-0.3031635422784489,-22.262432737027574
-0.2968483882560665,-22.211425178518414
-0.27052723888059815,-22.14023292666041
-0.2557159956969045,-22.060485764935834
-0.30466126360094925,-22.035881132554216
-0.24076824659186163,-21.95258753805203
-0.28265627038073016,-21.91708575486601
-0.2223460335147645,-21.82632609037272
-0.24197523908787447,-21.760883956112057
-0.24142001972249613,-21.700065278684427
-0.25609939862189895,-21.65889943697859
-0.2253408829849052,-21.591548534439653
-0.204829397725303,-21.50848677982373
-0.1875156252055948,-21.412992276214162
-0.1772100936375797,-21.31210794945389
-0.22025923409274478,-21.259131527327273
-0.23792706236787808,-21.227952252560158
-0.2905036312953912,-21.253103163789547
-0.19215052037679478,-21.182866455141422
-0.2021244161514165,-21.126660081220503
-0.15953204255472958,-21.031650983746793
-0.19370468696055906,-20.97497589257015
-0.16766079600936482,-20.895869363168977
-0.1786299840695822,-20.831521296759263
-0.19979539994712583,-20.791871170933
-0.21359333628791236,-20.769190558983624
-0.19530556523107,-20.73113181046978
-0.22119134657051745,-20.721974688607652
-0.19212299036253144,-20.686381169023836
-0.18893683626995947,-20.650463591995564
-0.1554102732287444,-20.583823481972924
-0.1827679017861892,-20.54761220864052
-0.18403351614227517,-20.515352793187297
-0.1968458004770883,-20.49849477598725
-0.1708677409045454,-20.45803564985206
-0.19282849824998213,-20.442106552107674
-0.18169880503843472,-20.417317346639866
-0.16776167761677616,-20.38090380903809
