drop
0.8468468468468469
0.334
0.111
0.097
0.084
0.16
0.098
0.058
0.054
0.029
0.029
0.093
0.03
0.025
0.013
0.033
0.014
0.025
0.014
0.019
0.025
0.02
0.003
0.02
0.01
0.02
0.03
0.016
0.011
0.042
0.015
0.021
0.012
0.027
0.017
0.017
0.03
0.01
0.016
0.019
0.017
0.027
0.033
0.046
0.015
0.022
0.005
0.023
0.024
0.014
0.028
0.032
0.042
0.064
0.021
0.026
0.034
0.02
0.025
0.031
0.016
0.024
0.03
0.043
0.021
0.055
0.043
0.037
0.028
0.018
0.03
0.023
0.025
0.037
0.036
0.019
0.025
0.026
0.029
0.036
0.004
0.005
0.011
0.003
0.004
0.007
0.009
0.006
0.013
0.007
0.009
0.0
0.0
0.008
0.001
0.006
0.003
0.003
0.001
0.011
