drop
0.9079079079079079
0.711
0.266
0.318
0.264
0.208
0.234
0.166
0.269
0.168
0.29
0.312
0.221
0.147
0.142
0.202
0.154
0.195
0.177
0.179
0.184
0.138
0.175
0.21
0.179
0.186
0.16
0.187
0.166
0.142
0.187
0.177
0.195
0.159
0.176
0.168
0.19
0.17
0.19
0.157
0.114
0.149
0.207
0.191
0.136
0.154
0.128
0.161
0.142
0.175
0.167
0.208
0.187
0.228
0.144
0.159
0.153
0.129
0.151
0.174
0.15
0.165
0.188
0.223
0.166
0.125
0.173
0.152
0.191
0.157
0.172
0.195
0.255
0.192
0.194
0.142
0.11
0.212
0.21
0.288
0.201
0.186
0.151
0.21
0.143
0.158
0.21
0.981
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
