drop
0.13813813813813813
0.042
0.039
0.035
0.045
0.042
0.02
0.021
0.027
0.022
0.044
0.253
0.747
0.869
0.709
0.668
0.73
0.457
0.105
0.124
0.086
0.062
0.061
0.057
0.023
0.049
0.052
0.033
0.05
0.089
0.042
0.033
0.063
0.032
0.027
0.03
0.029
0.035
0.019
0.056
0.018
0.013
0.05
0.065
0.037
0.021
0.039
0.033
0.021
0.026
0.037
0.039
0.041
0.105
0.017
0.028
0.025
0.017
0.023
0.031
0.017
0.017
0.033
0.04
0.019
0.046
0.045
0.044
0.035
0.018
0.032
0.019
0.037
0.05
0.038
0.027
0.024
0.035
0.017
0.037
0.021
0.018
0.034
0.029
0.02
0.023
0.098
0.916
0.892
0.842
0.785
0.794
0.738
0.731
0.563
0.539
0.318
0.177
0.167
0.081
