drop
0.8488488488488488
0.499
0.449
0.357
0.249
0.389
0.319
0.277
0.311
0.327
0.412
0.258
0.297
0.286
0.211
0.331
0.245
0.357
0.468
0.324
0.234
0.197
0.517
0.559
0.218
0.202
0.254
0.229
0.178
0.139
0.183
0.141
0.192
0.167
0.187
0.158
0.189
0.145
0.16
0.126
0.099
0.131
0.178
0.175
0.091
0.099
0.097
0.08
0.527
0.084
0.115
0.139
0.13
0.255
0.094
0.125
0.11
0.083
0.105
0.125
0.093
0.06
0.121
0.151
0.121
0.098
0.136
0.09
0.1
0.113
0.112
0.086
0.102
0.081
0.09
0.073
0.067
0.1
0.094
0.118
0.186
0.224
0.182
0.214
0.117
0.118
0.189
0.187
0.171
0.144
0.176
0.123
0.122
0.148
0.066
0.109
0.115
0.132
0.107
0.228
