server,bus1,bus2,bus3,bus4,bus5
452,146,74,137,99,92
547,14,124,57,133,125
513,29,133,56,127,142
471,29,170,56,128,146
447,23,189,59,145,137
442,44,161,87,133,133
452,52,145,128,88,135
456,69,150,127,71,127
478,77,157,98,83,107
497,81,171,67,109,75
486,80,152,77,120,85
467,100,160,64,127,82
478,73,161,82,128,78
482,63,153,65,119,118
528,34,145,81,85,127
498,50,152,81,92,127
506,71,177,48,91,107
450,89,174,68,137,82
502,44,149,70,141,94
452,43,174,73,142,116
455,46,180,80,109,130
443,52,187,79,112,127
450,49,189,56,121,135
473,60,156,49,127,135
483,57,162,50,117,131
487,48,166,72,121,106
486,59,189,72,98,96
493,48,174,76,101,108
474,63,177,68,106,112
501,77,154,61,111,96
508,68,126,56,129,113
534,49,98,63,145,111
526,39,137,53,146,99
528,73,138,45,118,98
411,33,176,22,268,90
68,187,136,142,260,207
57,98,62,77,561,145
126,41,76,125,519,113
98,140,96,122,405,139
151,115,120,115,389,110
100,216,215,220,99,150
107,138,128,95,359,173
109,140,139,129,346,137
121,91,170,157,287,174
148,114,152,150,294,142
162,109,183,192,241,113
109,109,165,150,340,127
182,80,138,254,160,186
180,149,213,255,94,109
181,158,202,250,50,159
206,171,252,295,23,53
371,197,234,103,14,81
305,109,195,213,18,160
176,133,200,115,234,142
44,101,210,231,336,78
181,85,269,139,152,174
148,88,175,158,284,147
302,124,96,52,206,220
416,129,64,34,120,237
432,75,80,91,134,188
219,56,121,120,315,169
181,70,74,260,260,155
81,82,217,357,193,70
153,92,213,320,168,54
38,83,212,229,347,91
38,53,264,205,333,107
45,141,164,233,284,133
27,67,233,249,229,195
52,81,131,295,306,135
54,93,176,207,318,152
150,78,163,146,337,126
163,108,144,77,314,194
246,124,166,50,238,176
222,81,137,142,242,176
197,27,131,86,366,193
205,88,200,66,272,169
119,82,229,202,243,125
171,83,240,191,176,139
152,116,149,215,176,192
139,104,143,207,278,129
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
0,0,0,0,1000,0
