reward,reward_accumulate
0.16216216216216217,0.16216216216216217
0.3706853426713357,0.4517258629314657
0.3051017005668556,0.6062020673557853
0.22755688922230558,0.6821705426356589
0.1872374474894979,0.7329465893178636
0.15785964327387897,0.768628104684114
0.12873267609658523,0.7875410772967567
0.11351418927365921,0.8026003250406301
0.10178908767640849,0.8152016890765641
0.0926092609260926,0.8262826282628263
0.08528048004364033,0.8364396763342122
0.07400616718059838,0.8407367280606717
0.07469805369643819,0.8507577505961997
0.06907636259732838,0.8590613615258232
0.06247083138875925,0.8642576171744782
0.057191074442152635,0.8674292143258954
0.056003294311430085,0.8724042590740632
0.05189177176509806,0.8758264348019335
0.04952892257487236,0.879256802989631
0.0464023201160058,0.8816940847042352
0.04476403638268489,0.8844706890804324
0.04259284512932406,0.8868584935678895
0.04065394147571633,0.8889516935518935
0.03854327263635985,0.8904537689070378
0.03768150726029041,0.8925157006280251
0.03638601484672487,0.894572868187238
0.03477906589132931,0.8962183784584614
0.03367977427765277,0.8978892103289403
0.032587330597606816,0.899513776337115
0.03056768558951965,0.9000966698889963
0.02845253072679764,0.8995128875125004
0.026094565455170474,0.8974967967748992
0.025788660262432195,0.8960877602351587
0.025971352098591135,0.8957028147886703
0.0178005085859596,0.887911083173805
0.0032223117308814134,0.8664685130142504
0.002973053325765561,0.8460228654828509
0.0065528040211584515,0.8303113239822101
0.00507705325777584,0.81409779737942
0.005725143128578214,0.7994699867496687
0.003683016658942901,0.7836532598356057
0.0033096026095859425,0.7683040072382675
0.004488476476197121,0.7549245331286775
0.0041364576467647,0.7419032250732971
0.004977888397519945,0.7303940087557501
0.0044566186221439595,0.7189721515685124
0.003893699865954595,0.7075682461328965
0.005166774307798079,0.6979937082022543
0.004387844649890814,0.6881364925814812
0.004280085601712034,0.6786535730714615
0.004137336026196592,0.6694837153669679
0.003980845785495875,0.6605896267235908
0.004981226060869073,0.6531066623898564
0.003703772292079483,0.6447156428822756
0.0017273041328024145,0.6347206312842052
0.002500044643654351,0.6258861765388668
0.0029474201301777224,0.617852944788505
0.003293160226900464,0.6104932843669718
0.0029661519686774353,0.6031119171511381
0.0039167319455324255,0.596976616276938
0.00318038000622961,0.5903703339399007
0.003790383715866385,0.584638461910676
0.00215876442483214,0.5775171034460864
0.0029375458991546745,0.5714308036063064
0.0011846336097478423,0.5638240588316743
0.0009394081728511038,0.5562205487961939
0.001238824460066568,0.5491574501111957
0.0010147208047177165,0.5420962072971661
0.001449296366614009,0.53568892302787
0.001457163673766768,0.5294932784754068
0.0023943999211256495,0.5244299215481908
0.0025694801316684954,0.5197155516048834
0.0026575706516527623,0.5152536336114193
0.003067609021743537,0.5113582615981297
0.00246669955599408,0.5070067600901346
0.0023552941486072185,0.5026908248792747
0.0021558721541838207,0.49831815997610357
0.002435928665752125,0.49436531237579967
0.0022405346903125356,0.4903479790883429
0.002250028125351567,0.4864685808572607
0.0,0.48046272176199706
0.0,0.4746033488213271
0.0,0.4688851672911722
0.0,0.4633031345611257
0.0,0.45785244532288616
0.0,0.4525285177734625
0.0,0.4473269807698939
0.0,0.44224366185979386
0.0,0.4372745761188328
0.0,0.432415915732397
0.0,0.4276640402641787
0.0,0.42301546755943
0.0,0.41846686523511006
0.0,0.41401504271322037
0.0,0.4096569437573027
0.0,0.4053896394754112
0.0,0.4012103217558944
0.0,0.3971162971050725
0.0,0.3931049808583925
0.0,0.38917389173891737
