drop
0.8438438438438438
0.641
0.303
0.263
0.23
0.186
0.162
0.163
0.206
0.148
0.283
0.33
0.251
0.165
0.164
0.258
0.218
0.225
0.16
0.195
0.212
0.159
0.197
0.189
0.221
0.206
0.231
0.177
0.151
0.158
0.174
0.191
0.207
0.174
0.21
0.19
0.153
0.179
0.217
0.178
0.103
0.178
0.209
0.195
0.146
0.156
0.146
0.185
0.152
0.211
0.156
0.201
0.162
0.22
0.184
0.193
0.179
0.132
0.149
0.179
0.136
0.131
0.178
0.239
0.206
0.163
0.21
0.19
0.193
0.137
0.147
0.162
0.197
0.176
0.152
0.145
0.096
0.166
0.177
0.21
0.117
0.128
0.105
0.123
0.097
0.105
0.142
0.148
0.153
0.16
0.14
0.129
0.112
0.157
0.127
0.187
0.137
0.177
0.174
0.158
