drop
0.8038038038038038
0.678
0.418
0.406
0.413
0.242
0.124
0.14
0.179
0.155
0.146
0.207
0.086
0.087
0.108
0.115
0.084
0.433
0.141
0.151
0.139
0.107
0.066
0.13
0.103
0.181
0.186
0.192
0.149
0.107
0.111
0.117
0.125
0.124
0.186
0.14
0.126
0.245
0.251
0.143
0.126
0.18
0.272
0.242
0.179
0.188
0.204
0.179
0.169
0.593
0.788
0.337
0.25
0.209
0.159
0.174
0.161
0.113
0.144
0.129
0.12
0.112
0.155
0.22
0.119
0.119
0.179
0.15
0.173
0.12
0.149
0.127
0.119
0.155
0.134
0.106
0.082
0.128
0.133
0.202
0.192
0.214
0.288
0.221
0.081
0.129
0.191
0.422
0.322
0.519
0.658
0.61
0.771
0.664
0.614
0.655
0.603
0.592
0.718
0.633
