drop
0.7767767767767768
0.598
0.469
0.248
0.114
0.085
0.094
0.095
0.088
0.059
0.087
0.123
0.081
0.076
0.061
0.062
0.07
0.051
0.062
0.076
0.069
0.062
0.049
0.057
0.041
0.059
0.074
0.072
0.064
0.104
0.054
0.127
0.208
0.085
0.084
0.065
0.079
0.091
0.065
0.095
0.068
0.073
0.081
0.129
0.076
0.074
0.073
0.109
0.053
0.081
0.081
0.098
0.09
0.085
0.062
0.069
0.075
0.059
0.071
0.055
0.07
0.057
0.232
0.073
0.091
0.075
0.078
0.061
0.04
0.042
0.063
0.058
0.062
0.069
0.075
0.043
0.053
0.049
0.035
0.078
0.056
0.055
0.057
0.051
0.057
0.05
0.085
0.064
0.065
0.063
0.057
0.053
0.046
0.055
0.056
0.08
0.085
0.07
0.071
0.086
